,0
0,12
1,12
2,11
3,12
4,10
5,8
6,7
7,5
8,5
9,10
10,9
11,7
12,7
13,8
14,6
15,8
16,9
17,13
18,5
19,8
20,5
21,6
22,3
23,6
24,6
25,6
26,4
27,6
28,8
29,6
30,6
31,9
32,6
33,5
34,3
35,4
36,6
37,7
38,6
39,11
40,6
41,4
42,7
43,4
44,3
45,4
46,3
47,6
48,9
49,4
50,3
51,5
52,3
53,6
54,3
55,4
56,3
57,3
58,4
59,6
60,6
61,3
62,7
63,6
64,6
65,5
66,4
67,4
68,5
69,3
70,8
71,10
72,3
73,8
74,4
75,5
76,6
77,6
78,15
79,9
80,13
81,8
82,4
83,8
84,6
85,5
86,7
87,7
88,6
89,5
90,6
91,7
92,7
93,6
94,6
95,5
96,9
97,6
98,5
99,11
100,6
101,7
102,13
103,8
104,7
105,9
106,4
107,9
108,10
109,7
110,4
111,11
112,5
113,5
114,5
115,5
116,11
117,20
118,12
119,11
120,11
121,17
122,9
123,7
124,3
125,9
126,9
127,13
128,6
129,10
130,6
131,13
132,7
133,9
134,14
135,5
136,9
137,10
138,12
139,8
140,12
141,12
142,9
143,6
144,11
145,16
146,8
147,18
148,8
149,15
150,12
151,18
152,15
153,13
154,10
155,10
156,9
157,14
158,8
159,9
160,16
161,5
162,11
163,5
164,15
165,7
166,14
167,9
168,6
169,12
170,13
171,9
172,12
173,6
174,4
175,7
176,11
177,5
178,5
179,9
180,9
181,11
182,8
183,8
184,13
185,13
186,5
187,10
188,7
189,6
190,5
191,8
192,8
193,9
194,4
195,8
196,7
197,6
198,9
199,12
200,5
201,8
202,10
203,11
204,6
205,6
206,8
207,10
208,6
209,9
210,8
211,8
212,8
213,12
214,5
215,10
216,5
217,7
218,7
219,9
220,6
221,7
222,8
223,8
224,10
225,11
226,5
227,8
228,7
229,7
230,8
231,12
232,7
233,10
234,6
235,6
236,7
237,13
238,4
239,9
240,12
241,11
242,9
243,4
244,16
245,5
246,8
247,8
248,4
249,3
250,6
251,13
252,9
253,5
254,6
255,14
256,5
257,7
258,20
259,6
260,12
261,12
262,6
263,4
264,8
265,8
266,17
267,9
268,11
269,16
270,4
271,7
272,9
273,8
274,7
275,10
276,10
277,10
278,11
279,6
280,12
281,9
282,10
283,14
284,5
285,7
286,9
287,22
288,12
289,9
290,10
291,15
292,11
293,11
294,11
295,12
296,8
297,10
298,8
299,5
300,11
301,10
302,14
303,10
304,6
305,5
306,8
307,7
308,10
309,7
310,5
311,7
312,12
313,8
314,15
315,14
316,6
317,12
318,10
319,10
320,16
321,5
322,10
323,6
324,12
325,14
326,8
327,6
328,12
329,4
330,10
331,15
332,7
333,8
334,8
335,17
336,15
337,21
338,10
339,9
340,3
341,15
342,10
343,8
344,7
345,10
346,3
347,5
348,8
349,8
350,4
351,6
352,7
353,10
354,9
355,5
356,15
357,6
358,7
359,9
360,7
361,6
362,9
363,8
364,6
365,14
366,4
367,9
368,7
369,5
370,6
371,4
372,13
373,5
374,10
375,3
376,6
377,4
378,6
379,13
380,5
381,4
382,12
383,5
384,4
385,13
386,10
387,8
388,9
389,13
390,6
391,5
392,6
393,7
394,12
395,15
396,7
397,7
398,11
399,8
400,6
401,11
402,7
403,3
404,6
405,4
406,13
407,4
408,13
409,5
410,6
411,6
412,7
413,12
414,13
415,8
416,8
417,11
418,5
419,8
420,8
421,8
422,5
423,11
424,10
425,6
426,6
427,7
428,4
429,5
430,8
431,7
432,9
433,10
434,20
435,6
436,11
437,7
438,7
439,8
440,9
441,4
442,7
443,11
444,5
445,6
446,9
447,9
448,18
449,7
450,7
451,9
452,8
453,10
454,5
455,7
456,6
457,7
458,12
459,8
460,8
461,9
462,11
463,13
464,11
465,14
466,11
467,10
468,15
469,9
470,5
471,6
472,5
473,12
474,8
475,8
476,6
477,5
478,10
479,13
480,13
481,5
482,10
483,7
484,11
485,14
486,12
487,8
488,8
489,6
490,9
491,7
492,13
493,10
494,8
495,9
496,8
497,14
498,8
499,6
500,7
501,5
502,8
503,9
504,7
505,7
506,3
507,6
508,6
509,7
510,8
511,5
512,7
513,7
514,8
515,4
516,3
517,8
518,5
519,4
520,6
521,10
522,8
523,4
524,3
525,11
526,9
527,7
528,13
529,8
530,7
531,9
532,4
533,5
534,5
535,3
536,7
537,10
538,3
539,7
540,4
541,7
542,6
543,4
544,11
545,9
546,6
547,8
548,10
549,4
550,8
551,6
552,4
553,7
554,6
555,7
556,6
557,5
558,8
559,3
560,7
561,8
562,9
563,10
564,6
565,6
566,7
567,5
568,6
569,10
570,5
571,9
572,5
573,9
574,4
575,5
576,16
577,6
578,5
579,10
580,10
581,8
582,11
583,7
584,4
585,9
586,9
587,3
588,7
589,7
590,10
591,4
592,10
593,8
594,3
595,5
596,7
597,4
598,6
599,19
600,7
601,11
602,6
603,5
604,13
605,8
606,4
607,9
608,10
609,6
610,12
611,9
612,7
613,4
614,7
615,8
616,8
617,3
618,3
619,12
620,7
621,10
622,4
623,10
624,7
625,6
626,4
627,10
628,4
629,5
630,12
631,14
632,8
633,10
634,4
635,5
636,9
637,6
638,9
639,15
640,10
641,9
642,9
643,9
644,12
645,6
646,4
647,8
648,10
649,9
650,7
651,6
652,10
653,15
654,12
655,15
656,6
657,4
658,9
659,14
660,11
661,7
662,9
663,8
664,13
665,13
666,16
667,8
668,8
669,8
670,7
671,10
672,8
673,7
674,16
675,3
676,15
677,15
678,9
679,10
680,12
681,12
682,6
683,12
684,16
685,21
686,20
687,7
688,20
689,19
690,12
691,11
692,14
693,6
694,9
695,14
696,17
697,13
698,7
699,10
700,10
701,19
702,7
703,19
704,9
705,19
706,14
707,16
708,14
709,14
710,9
711,17
712,15
713,8
714,9
715,16
716,26
717,15
718,8
719,13
720,10
721,12
722,16
723,20
724,14
725,15
726,10
727,10
728,18
729,13
730,18
731,16
732,9
733,15
734,17
735,14
736,11
737,18
738,3
739,18
740,17
741,17
742,15
743,13
744,14
745,15
746,13
747,17
748,14
749,14
750,10
751,12
752,12
753,22
754,9
755,10
756,6
757,12
758,17
759,14
760,14
761,6
762,11
763,12
764,9
765,11
766,6
767,14
768,9
769,7
770,7
771,7
772,7
773,9
774,7
775,8
776,13
777,10
778,6
779,7
780,6
781,10
782,10
783,9
784,4
785,6
786,7
787,7
788,6
789,8
790,8
791,9
792,8
793,7
794,5
795,6
796,5
797,6
798,7
799,5
800,13
801,8
802,7
803,12
804,10
805,16
806,8
807,6
808,12
809,3
810,8
811,7
812,8
813,7
814,8
815,7
816,8
817,5
818,7
819,7
820,10
821,14
822,8
823,7
824,11
825,10
826,8
827,5
828,12
829,7
830,4
831,5
832,7
833,8
834,6
835,4
836,12
837,7
838,9
839,8
840,8
841,9
842,7
843,11
844,10
845,15
846,11
847,9
848,13
849,15
850,14
851,10
852,12
853,10
854,10
855,13
856,8
857,13
858,7
859,7
860,10
861,11
862,17
863,9
864,9
865,10
866,6
867,7
868,10
869,7
870,11
871,15
872,7
873,13
874,9
875,7
876,21
877,14
878,14
879,8
880,15
881,11
882,13
883,12
884,8
885,11
886,8
887,9
888,12
889,17
890,12
891,11
892,10
893,13
894,13
895,12
896,10
897,12
898,7
899,11
900,14
901,13
902,13
903,10
904,7
905,7
906,13
907,10
908,15
909,10
910,9
911,10
912,8
913,12
914,7
915,9
916,8
917,7
918,11
919,12
920,15
921,10
922,14
923,10
924,10
925,7
926,11
927,11
928,9
929,6
930,9
931,8
932,11
933,7
934,3
935,11
936,13
937,6
938,9
939,5
940,15
941,7
942,8
943,9
944,9
945,7
946,13
947,9
948,13
949,13
950,8
951,7
952,15
953,12
954,8
955,9
956,8
957,7
958,15
959,12
960,10
961,7
962,13
963,9
964,6
965,11
966,15
967,5
968,7
969,7
970,6
971,6
972,9
973,11
974,12
975,10
976,7
977,8
978,5
979,9
980,12
981,9
982,13
983,5
984,10
985,12
986,9
