,0
0,11
1,4
2,6
3,6
4,5
5,9
6,7
7,10
8,17
9,8
10,5
11,11
12,16
13,11
14,16
15,7
16,13
17,10
18,5
19,8
20,6
21,8
22,3
23,6
24,6
25,12
26,4
27,4
28,6
29,10
30,4
31,6
32,4
33,6
34,6
35,5
36,7
37,14
38,4
39,10
40,11
41,11
42,11
43,4
44,6
45,9
46,16
47,8
48,7
49,13
50,18
51,15
52,20
53,5
54,4
55,5
56,6
57,7
58,5
59,11
60,5
61,4
62,8
63,11
64,10
65,10
66,7
67,5
68,3
69,5
70,5
71,22
72,12
73,6
74,13
75,18
76,8
77,7
78,9
79,5
80,15
81,8
82,12
83,5
84,5
85,6
86,4
87,8
88,7
89,9
90,3
91,6
92,6
93,6
94,5
95,6
96,4
97,5
98,9
99,8
100,6
101,4
102,8
103,5
104,4
105,5
106,7
107,8
108,6
109,6
110,5
111,3
112,18
113,4
114,11
115,6
116,12
117,9
118,3
119,4
120,6
121,7
122,16
123,10
124,13
125,4
126,14
127,5
128,12
129,9
130,6
131,5
132,13
133,10
134,6
135,9
136,11
137,10
138,13
139,6
140,3
141,6
142,4
143,5
144,8
145,5
146,7
147,5
148,5
149,9
150,17
151,6
152,10
153,3
154,16
155,12
156,5
157,7
158,7
159,11
160,14
161,10
162,10
163,7
164,9
165,3
166,7
167,5
168,8
169,11
170,12
171,10
172,14
173,7
174,11
175,22
176,6
177,7
178,5
179,6
180,3
181,12
182,5
183,4
184,7
185,3
186,9
187,4
188,8
189,5
190,11
191,5
192,10
193,6
194,11
195,7
196,6
197,4
198,11
199,9
200,9
201,13
202,5
203,8
204,6
205,8
206,11
207,4
208,9
209,8
210,6
211,8
212,5
213,13
214,8
215,5
216,10
217,7
218,8
219,12
220,9
221,14
222,13
223,6
224,7
225,13
226,10
227,9
228,17
229,11
230,6
231,6
232,10
233,14
234,5
235,7
236,9
237,11
238,9
239,6
240,9
241,15
242,4
243,13
244,10
245,10
246,13
247,10
248,17
249,10
250,13
251,8
252,8
253,14
254,11
255,13
256,16
257,11
258,5
259,10
260,13
261,10
262,12
263,17
264,11
265,13
266,17
267,6
268,8
269,11
270,4
271,11
272,5
273,5
274,4
275,3
276,4
277,5
278,8
279,3
280,6
281,13
282,5
283,3
284,6
285,6
286,7
287,6
288,12
289,5
290,5
291,7
292,5
293,4
294,7
295,8
296,12
297,13
298,19
299,13
300,8
301,14
302,11
303,8
304,9
305,17
306,8
307,7
308,8
309,9
310,8
311,9
312,21
313,18
314,8
315,13
316,12
317,14
318,7
319,14
320,9
321,18
322,7
323,14
324,15
325,11
326,10
327,14
328,13
329,13
330,16
331,8
332,11
333,6
334,7
335,6
336,9
