,0
0,7
1,18
2,7
3,11
4,12
5,11
6,7
7,11
8,5
9,8
10,13
11,8
12,8
13,3
14,7
15,11
16,6
17,10
18,8
19,9
20,17
21,13
22,8
23,9
24,10
25,12
26,6
27,8
28,7
29,6
30,14
31,4
32,12
33,9
34,10
35,11
36,9
37,8
38,12
39,11
40,8
41,14
42,7
43,8
44,15
45,15
46,12
47,14
48,8
49,12
50,7
51,8
52,6
53,11
54,8
55,15
56,4
57,5
58,7
59,7
60,6
61,7
62,6
63,4
64,8
65,6
66,5
67,5
68,4
69,7
70,8
71,4
72,6
73,7
74,10
75,15
76,13
77,8
78,20
79,18
80,18
81,10
82,7
83,7
84,12
85,7
86,8
87,6
88,12
89,6
90,7
91,8
92,21
93,10
94,9
95,22
96,23
97,5
98,10
99,8
100,10
101,10
102,10
103,12
104,9
105,18
106,13
107,5
108,12
109,7
110,8
111,13
112,4
113,7
114,7
115,11
116,9
117,11
118,8
119,13
120,7
121,3
122,7
123,9
124,11
125,15
126,21
127,9
128,16
129,7
130,9
131,10
132,7
133,12
134,23
135,6
136,9
137,5
138,11
139,8
140,6
141,14
142,7
143,12
144,18
145,9
146,5
147,7
148,5
149,6
150,10
151,17
152,5
153,7
154,8
155,13
156,6
157,9
158,14
159,10
160,10
161,10
162,10
163,11
164,16
165,11
166,17
167,10
168,10
169,8
170,21
171,10
172,7
173,7
174,10
175,5
176,4
177,7
178,9
179,7
180,5
181,6
182,6
183,6
184,7
185,20
186,8
187,7
188,8
189,15
190,13
191,6
192,7
193,4
194,18
195,9
196,11
197,6
198,6
199,13
200,6
201,6
202,9
203,22
204,18
205,9
206,7
207,13
208,4
209,9
210,7
211,4
212,14
213,21
214,8
215,9
216,6
217,6
218,4
219,7
220,6
221,24
222,18
223,7
224,8
225,10
226,7
227,9
228,9
229,8
230,8
231,8
232,23
233,11
234,6
235,10
236,11
237,10
238,6
239,13
240,10
241,15
242,7
243,12
244,9
245,8
246,5
247,7
248,10
249,9
250,9
251,9
252,5
253,5
254,8
255,8
256,9
257,28
258,14
259,8
260,11
261,11
262,9
263,6
264,6
265,9
266,11
267,21
268,12
269,17
270,9
271,11
272,7
273,9
274,14
275,8
276,22
277,8
278,8
279,6
280,10
281,7
282,5
283,7
284,13
285,6
286,6
287,4
288,7
289,10
290,9
291,4
292,10
293,6
294,14
295,7
296,8
297,10
298,4
299,10
300,11
301,11
302,12
303,6
304,9
305,12
306,16
307,13
308,10
309,7
310,8
311,13
312,7
313,11
314,7
315,7
316,7
317,7
318,8
319,5
320,5
321,14
322,13
323,11
324,8
325,7
326,9
327,8
328,3
329,10
330,12
331,10
332,28
333,11
334,7
335,9
336,10
337,9
338,6
339,7
340,10
341,10
342,13
343,8
344,9
345,8
346,15
347,11
348,11
349,13
350,6
351,9
352,8
353,4
354,7
355,8
356,4
357,5
358,36
359,11
360,8
361,12
362,13
363,5
364,9
365,6
366,7
367,14
368,10
369,4
370,7
371,7
372,14
373,9
374,8
375,13
376,17
377,7
378,6
379,8
380,10
381,13
382,5
383,8
384,9
385,12
386,11
387,6
388,10
389,6
390,7
391,9
392,10
393,19
394,12
395,14
396,9
397,9
398,5
399,10
400,7
401,15
402,10
403,7
404,13
405,6
406,13
407,5
408,14
409,10
410,4
411,10
412,16
413,9
414,3
415,6
416,4
417,26
418,10
419,10
420,12
421,5
422,6
423,14
424,9
425,5
426,7
427,17
428,11
429,4
430,8
431,13
432,20
433,9
434,12
435,10
436,14
437,8
438,19
439,13
440,9
441,10
442,9
443,10
444,6
445,10
446,9
447,5
448,7
449,7
450,10
451,7
452,5
453,11
454,8
455,9
456,10
457,7
458,10
459,11
460,5
461,29
462,11
463,11
464,7
465,10
466,16
467,7
468,7
469,14
470,5
471,5
472,8
473,6
474,6
475,5
476,7
477,15
478,8
479,12
480,5
481,8
482,3
483,11
484,11
485,5
486,3
487,7
488,6
489,8
490,19
491,11
492,10
493,16
494,6
495,7
496,10
497,6
498,7
499,7
500,9
501,11
502,6
503,13
504,13
505,9
506,7
507,5
508,6
509,14
510,8
511,9
512,19
513,7
514,9
515,5
516,9
517,7
518,8
519,9
