,0
0,5
1,7
2,4
3,6
4,7
5,7
6,10
7,5
8,7
9,7
10,9
11,3
12,8
13,13
14,9
15,4
16,10
17,8
18,5
19,8
20,4
21,14
22,5
23,6
24,5
25,13
26,9
27,5
28,6
29,12
30,8
31,6
32,6
33,13
34,17
35,4
36,7
37,9
38,12
39,5
40,11
41,7
42,8
43,11
44,7
45,9
46,5
47,7
48,7
49,5
50,7
51,8
52,10
53,7
54,6
55,4
56,6
57,21
58,8
59,7
60,7
61,9
62,7
63,7
64,11
65,18
66,6
67,8
68,6
69,16
70,6
71,8
72,9
73,13
74,15
75,14
76,11
77,11
78,13
79,12
80,7
81,6
82,6
83,6
84,9
85,9
86,5
87,6
88,6
89,11
90,8
91,5
92,6
93,4
94,16
95,7
96,6
97,10
98,9
99,12
100,9
101,8
102,10
103,9
104,11
105,3
106,11
107,9
108,11
109,5
110,5
111,9
112,7
113,6
114,12
115,8
116,10
117,8
118,5
119,6
120,7
121,3
122,7
123,20
124,8
125,6
126,12
127,5
128,6
129,3
130,17
131,4
132,7
133,5
134,3
135,14
136,4
137,4
138,13
139,4
140,8
141,6
142,8
143,16
144,4
145,10
146,11
147,3
148,7
149,8
150,8
151,5
152,5
153,4
154,5
155,7
156,12
157,8
158,8
159,5
160,6
161,9
162,11
163,11
164,5
165,10
166,8
167,10
168,13
169,9
170,7
171,10
172,6
173,7
174,13
175,6
176,4
177,5
178,8
179,4
180,10
181,4
182,5
183,10
184,10
185,7
186,6
187,9
188,9
189,7
190,8
191,12
192,9
193,21
194,10
195,6
196,9
197,10
198,5
199,8
200,6
201,5
202,12
203,8
204,12
205,5
206,9
207,6
208,7
209,10
210,9
211,6
212,5
213,7
214,19
215,4
216,5
217,9
218,4
219,6
220,9
221,13
222,3
223,7
224,4
225,7
226,10
227,5
228,5
229,6
230,8
231,9
232,7
233,5
234,9
235,7
236,6
237,5
238,7
239,11
240,9
241,4
242,15
243,9
244,10
245,9
246,11
247,4
248,7
249,7
250,10
251,8
252,3
253,8
254,19
255,11
256,8
257,8
258,8
259,8
260,6
261,8
262,10
263,10
264,8
265,12
266,13
267,10
268,10
269,17
270,8
271,12
272,8
273,13
274,6
275,10
276,10
277,12
278,12
279,11
280,5
281,7
282,10
283,9
284,6
285,16
286,7
287,8
288,12
289,13
290,12
291,9
292,7
293,6
294,13
295,7
296,8
297,14
298,6
299,19
300,5
301,15
302,6
303,4
304,6
305,9
306,9
307,3
308,3
309,7
310,6
311,12
312,12
313,6
314,7
315,5
316,6
317,7
318,12
319,4
320,5
321,17
322,18
323,7
324,15
325,5
326,14
327,13
328,9
329,11
330,8
331,7
332,7
333,11
334,5
335,14
336,9
337,19
338,7
339,11
340,12
341,13
342,17
343,34
344,16
345,8
346,6
347,11
348,7
349,3
350,11
351,12
352,7
