"promptID","premise","splits"
"42195","Quite straightforward and trustworthy, but I was making miniscule, unthreatening bets.","train"
"6059","Also, lack of winter freezes means that mites normally killed off by the cold will survive.","dev"
"123938","Still, most people know by now that after a few beers at dinner, they've had too much to get up and drive.","dev"
"56419","After a Lewinsky-caused hiatus from health covers, Newsweek returns to its favorite subject.","train"
"75393","The Justice Department reportedly is investigating whether the Democratic National Committee funded Ron Carey's campaign in exchange for Teamster funding of the Clinton campaign . Republicans are demanding a special prosecutor and promising congressional investigations.","train"
"75959","I just resist the idea of punditry in certain spheres.","train"
"123053","( Slate 's Paul Krugman explains why universities are throwing money at economists.)","train"
"51294","This points to a final press-friendly quality of McCain' brilliant flattery.","dev"
"27421","If Perot backs Buchanan, then the capture of the Reform Party by right-wing Southern populists is likely.","train"
"100424","Let Ronin Ro, whose book, Gangsta , comes out next month,  Horror-core, he writes, was to hip-hop what death metal is to Brahms or Mozart.","train"
"59208","He's chosen Meg Ryan.","dev"
"38412","And that, at least according to the story, was that.","train"
"101470","Yet, in the mouths of the white townsfolk of Salisbury, N.C., it sounds convincing.","dev"
"136195","The career folks are unwilling and unable to impose the policy changes the president may want.","train"
"13969","But if Clinton consents, censure and community service can proceed.","dev"
"82935","They end up on the cover of Vanity Fair and Wired . They foreshadow the world in which we're all either symbolic analysts or hamburger flippers.","train"
"71830","Where everybody sneezes once or twice, I always sneeze at least five or six times--sometimes more.","train"
"145041","He beds the young, beautiful woman.","train"
"100319","Kill chickens.","dev"
"39858","These proponents concede that in the short run, the agreement will do little to reduce the threat of a chemical attack.","train"
"126493","Jordan kept struggling.","train"
"132748","Kids are extremely resilient, and their emotional and intellectual development can be normal even if their early childhoods are distressed.","train"
"128099","(The same is true for another of Vietnam's most famous  Eddie Adams' photo of the gun-to-temple execution of a Viet Cong.)","train"
"479","b) The network reports included material from tapes that could only be the tapes that Starr's people had made (because these tapes allegedly have Lewinsky saying that Jordan and the president told her to lie--which was not on the tapes Newsweek heard, and Newsweek had supposedly heard the most incriminating tapes).","train"
"96805","The Internet has already begun to transform the general advertising industry, and it will soon hold sway over the tens of millions of dollars spent every electoral season on television and radio ads.","train"
"114080","You don't think, you just act, and endless seconds later the baby is back in Reese Witherspoon's arms.","train"
"98541","Was Toobin's own judgment distorted by his presumably large Random House advance?","train"
"79717","And Stewart Brand's II Cybernetic Frontiers (1974), which recounts how this generation of computer kids designed computer games based on science fiction and used the Internet to fashion a universe of their own.","train"
"82457","Well, the big picture looks like  Both the number of good jobs and the pay that goes with those jobs are steadily rising.","train"
"140805","You'd expect that the public would get something, perhaps affordable seats, in return for subsidizing stadiums.","train"
"122400","And what about me now?","train"
"70326","But the new generation of historians, who won't have a personal stake in opposing Reagan, will recognize his achievement.","train"
"11243","I didn't even know the word matriculation.","train"
"45404","A sex scandal on the religious right, no matter how flimsy, seems too good to pass up.","train"
"37095","Time 's cover package attacks corporate  In some ways, it represents pork-barrel legislation of the worst order.","train"
"102387","As it turns out, yes.","train"
"142971","With those words, the Republican front-runner takes a bold stand against taking bold stands.","train"
"87598","Write-offs themselves are not the problem.","train"
"88826","You can fault his cowardice and cynicism from an idealistic standpoint.","train"
"116341","He served as a Massachusetts state senator and a U.S. senator, and then, during James Monroe's presidency, as secretary of state, where he was largely responsible for formulating the principles behind the Monroe Doctrine.","train"
"20331","(Watch previews and join The Odyssey chat on NBC's site.)","train"
"136108","Angry consumers would complain about cheapo car care.","dev"
"79569","America produces more wine than any country save Italy, France, and Spain, yet we rank near the bottom in wine consumption.","train"
"18548","He cites a passage in the Linda Tripp tapes in which Tripp asks Lewinsky if the president knows she is going to lie in her upcoming deposition in the Paula Jones case.","train"
"144452","Jews, meanwhile, at our moment of maximum triumph at the back end of the meritocracy, the midlife, top-job end, are discovering sports and the virtues of being well-rounded.","train"
"101883","Regarding my traveling  Bob forbade me from talking about his germ phobia, although it was kind of hard to understand what he was saying through that surgical mask he was wearing.","train"
"116405","GQ editor Art Cooper reportedly received two $1-million loans, one for a Manhattan apartment, the other for a Connecticut farm.","dev"
"123989","The universal credibility problem with polling is that wordsmithing and mathematics don't mix, and never will.","dev"
"42168","Those who enforce the law on the rest of us ought to be more law-abiding than the average.","train"
"109171","Deputy Attorney General Eric Holder, who suggested that the Justice Department, rather than a biased independent counsel, should investigate Baitgate.","train"
"106403","Heavy Gamblers?","train"
"24848","Perhaps tax reform doesn't appeal to the new spiritualized side of Bradley.","dev"
"145633","If she actually believed that millions of human lives were at stake, the former head of the Red Cross surely wouldn't try to build a holy crusade around refusal to discuss the matter.","train"
"123495","It looks terrible, the Fox Washington bureau chief observed, more in anger than in sorrow.","train"
"30465","Industrious CW-armed terrorists could kill thousands of New York subway riders in a day.","train"
"117299","Clinton is trying to reverse assumptions not merely about what should happen but also about what will happen.","train"
"122860","Carey urged the Roman Catholic Church to adopt the open-rail policy followed by Anglican churches.","train"
"111344","After all, Steele wasn't paid for what she said, but for a picture of Willey and Clinton together.","train"
"139035","Click here for Finkelstein's explanation of why this logic is expedient.","dev"
"38947","But his attempt to characterize the editorial board of the Wall Street Journal as ridiculously hostile to taxation forgets that the Journal people are in good company.","train"
"111033","However, this climb never happened.","train"
"21868","Keyes : Is there any shortage of chickens in the world?","train"
"107998"," 13-year-olds.","dev"
"17511","In an era of stronger productivity growth, which may just now be showing up in statistics, the speed limit is probably 3% to 3 e% a year.","train"
"59708","A long article in the same magazine enters the terrifying world of the yakuza , Japanese organized-crime syndicates.","train"
"60812","What's more, there is no evidence of any competitive evaluation of Tripp before she was offered this job.","dev"
"52581","(Clinton to  We're basically following your game plan.","train"
"98065","In Loco Parentis Returnus","dev"
"30380","The NYT , in its front-page coverage, says the plane was flying far lower than the rules for training missions allow.","dev"
"65675","Commentators politely overlooked the fact that Jordan is still a monarchy.","train"
"86961","Those players who stick with Parcells adore his tough love.","train"
"93577","In all but two cases during the last 65 years, taxpayers have covered most or all of the costs of stadium building.","train"
"64066","makes it harder for ordinary people to join in a class action suit but easier for giant oil companies to pump free oil from public land and sell it at a profit, probably to NBC (Needs--oh where to begin?","train"
"65039","It's the plant equivalent of virgin birth--which is to say that they are all clones, propagated by cutting a shoot and planting it.","train"
"16459","Well, we're city folk now, and our foes wear deodorant.","train"
"131958","Hollywood pundits contrasted Stewart (the idealistic gentleman) with Mitchum (the hard-living rogue) and juxtaposed both of them--the last of the giants of Hollywood's golden era, said the Los Angeles Times-- with today's mediocre movie stars.","train"
"96516","As Ben Yagoda writes in the New York Times Book Review , somewhere along the way, Kidder must have decided not to write a book about Tommy O'Connor.","dev"
"98895","The New York Times reports that economists with the Army Corps of Engineers, charged with executing a cost-benefit analysis of un-damming the Snake River in eastern Washington, plan to factor in something they call existence value--the value of the psychic benefit people get from knowing the river is running wild.","train"
"20739","You're sure to overdose, but that's the obsessive/compulsive thrill you're looking for, right?","dev"
"139086","I was at a picnic where people played a game--a game in which they attempted to flay each other using hand-held metal hooks, stripping skin away from their ribs and spines.","train"
"83457","If this spot is any indication, so will the treaty.","train"
"85329","Crazy  Richard Nixon and All That Jazz , by Leonard Garment (Times Books).","train"
"81626","Oh, and let's cut out all this huffing and puffing about Saddam Hussein.","train"
"131481","Rockefeller grew up ashamed of both his poverty and his ne'er-do-well father and obsessed with the twin themes of frugality and organization.","train"
"116326","You can have a park in your backyard (as I do) and still make it to work in 15 minutes (if you keep a sharp eye out for the potholes).","train"
