"promptID","premise","splits"
"58595","What concerns me most, however, is that I'll soon be entering the work world, and the ability to make light conversation is paramount in business relationships.","train"
"8111","News argues that most of America's 93 million volunteers aren't doing much good.","dev"
"94379","In effect, Nixon's misdeeds () so dwarf Clinton's--even the most severe charges of suborning perjury--that Republicans could wind up bollixed.","train"
"73751","The key question may be not what Hillary knew but when she knew it.","dev"
"117829","If the gamblers play along with this commission's timid recommendations, they'll be safe for another 20 years.","train"
"40231","Christopher Caldwell in the Weekly Standard declares A Fan's Notes , Exley's only hit, a masterpiece.","train"
"16297","In other words, the Force.","train"
"134466","Malcolm Gladwell's exegesis, however, suggests that we are to vote for the most impressive display of empty virtuosity.","train"
"134323","When his family fell on hard times, Degas blamed it on the Jews.","train"
"18837","Except one.","train"
"133539","OK, so it did mess up the Northeast after all.","train"
"7447","The film doesn't show that Wallace later apologized for his segregationist views on TV, suggesting that his conversion had political motives.","train"
"112","The point is not that investing in foreign companies is necessarily a mistake.","train"
"36968","We're halfway through Utah.","train"
"98666","The media linked the case to other recent shootings (in Arkansas, Mississippi, and Kentucky) and focused on the warning signs and the importance of taking them seriously.","train"
"93569","(Note to Hollywood  Try to hire someone who looks like Lillian Hellman to be your husband's personal assistant.)","train"
"72883","She is hauled away, presumably to be killed.","train"
"15385","No test, whether it takes the form of the SAT or a pop quiz on foreign affairs, is conclusive proof of a person's potential.","train"
"84280","Fishbein refused to pay its idea of a gratuity because he found the management rude and obnoxious to his party of 17.","train"
"112349","The idea that Clinton's approval represents something new and immoral in the country is historically shortsighted.","dev"
"44411","Normally, these discussions are kept secret.","dev"
"127512","It's always entertaining to go back and read about the racist inanities of psychiatrists past.","dev"
"141726","I feel like I'm rambling here, and with more than 800 words written, I haven't even gotten round to responding to your points about the responsibility of the black intellectual.","train"
"74205","Why, it even runs pages entitled Solutions.","train"
"47840","Much alleged psychotic illness is the result of rational, if wrong-headed, calculation.","train"
"42138","For bitchy wit at its best, set your VCRs to catch Bette Davis in the incomparable All About Eve (Monday, Cinemax 2, 4 p.m.).","train"
"87509","In Dr. Seuss'  Well, what would you say, if a mother asked you?","train"
