"promptID","premise","splits"
"124629","Conservationists collect big licensing fees for dart safaris, and hunters don't feel guilty.","train"
"116365","For me, it's been a policy difference over big taxes and [putting] the government in charge of everybody's political speech.","train"
"60817","So the review has grown a large bureaucracy designed to prevent any unfairness.","train"
"117334","Like Supreme Court Justice Kennedy, I have only a tenuous grasp of constitutional law, but won't this sort of thing be taboo once that flag-burning amendment passes?","train"
"145297","(For more on the Jefferson debate, see David Greenberg's High Concept.","train"
"134317","Except that too much of a good thing is still too much.","train"
"92384","None, of course--at which point Fish generally cackles and says that since he's a pragmatist, he believes that his ideas about the world are just that, ideas without consequences.","train"
"122349","But raising interest rates now (which would depress the economy now) to avoid a possible financial crisis (which would depress the economy later) is a lot like destroying the village in order to save it.","train"
"65142","Each evening, Betty waits up for her son, aware of his vain attempts to create a secret life for himself with Hong Kong's prostitutes.","train"
"60177","Many people, particularly many retired people, begin their day by checking the box scores of yesterday's action on their holdings.","train"
"96855","In 1999, the Department of Corrections, which had previously told the court that the chair was in good shape, up and called a structural engineer and paid him $4,000 to inspect the chair.","train"
"131850","That would be credibility worth fighting for.","train"
"43225","Sue me, Royko wrote.","dev"
"94400","If employees are the best owners, then Simon was wrong to orchestrate the management buyout.","train"
"17888","Palaces let animated avatars--characters Netizens create for themselves--interact in a graphic environment.","train"
"69677","After all, if you think the person can't make it, why hire him in the first place?","train"
"38190","What's on that dress, anyway?","train"
"51275","And if he sometimes wandered into whimsy--that alluring comic swamp--and even farther, into mawkish sentimentality with Happiness Is a Warm Puppy, he more often executed that most difficult comic turn, being simultaneously funny and sweet.","train"
"46089","Having been told he was too complex for pop music, he was now regarded as too simple-minded to write show scores.","train"
"11956","The postal system was even more important for civil society and democratic politics than for commerce.","train"
"103815","After the Madness reads like going to court feels.","train"
"119664","Critics disagree, however, on Darger himself--was he a psychopath or an undiscovered genius?","train"
"54450","God knows he's prepared for it.","train"
"137248","This song is a conversation between Betty Currie, who, though worried, still thinks Monica is a good person, and the rather stonier EVELYN LIEBERMAN .]","train"
"127348","I want to thank critic Michael Sragow for encouraging me to catch the commercial flop  Pig in the City before the movie ended its nightmarishly brief run in theaters.","train"
"15787","But it won't do it while preserving their local cultures.","train"
"114798","He's a schemer, a politician, a calculating populist who has built his career on sexy, attention-getting issues.","train"
"111693","The conspiracy-minded allege that the chains also leverage their influence to persuade the big publishers to produce more blockbusters at the expense of moderate-selling books.","dev"
"15348","Or whether the recent move to consolidation among the regional companies created in the federal breakup of ATand","train"
"75996","I am puzzled about what to say on the subject of my religion.","train"
"23256","Poor Hick, bereft of career, living in a perpetual state of low-intensity jiltedness (Miss you so much, runs the typical Eleanor letter, but you'd hate it here so don't come ), traveling the barrooms of the country as Eleanor's eyes and ears, remains for me the hero of the book.","train"
"61894","Speaking of Turkey, in honor of Thanksgiving Slate has published a full week's issue as of today (Wednesday, Nov. 26), two days early.","train"
"28472","As for never swearing, Prudie takes the Fifth.","train"
"1046","This seems like all is well.","train"
"61978","The weeklies embrace the myth of the Kennedy curse.","train"
"39930","Bucking his colleagues, Pittsburgh Medical Examiner Cyril Wecht says that multiple SIDS deaths in one family do not automatically mean murder.","train"
"17720","Norquist has been spreading the word that Rupert Murdoch, the Standard 's owner, must stop funding the magazine.","train"
"96110","Features a device called a gristle gun.","train"
"116093","Not at all--or at least I don't think so.","train"
"59434","Inglis' spokesman derisively calls this Hollings' I got you ...","train"
"18635","Rightly or wrongly, America is seen as globalization's prime mover and head cheerleader and will be blamed for its excesses until we start paying official attention to them.","dev"
"49530","Similarly, when dictionaries are all online, Random House could hold up the world's Scrabble players and copy editors.","train"
"111070","For one thing, you define your most popular items by what you run out of.","train"
"629","When MLS launched, U.S. players were so grateful to get work that they accepted MLS's terms of employment.","train"
"139786","The RPH has hidden literary talents.","train"
"115562","The Net, though celebrated as a libertarian institution, can also be the opposite.","train"
"69545","To a pig.","train"
"33490","Will happens to have the Bible with him at the ABC sound stage , and intends to read the scriptural passage in question!","train"
"92709","Maybe I am too.","dev"
"27685","Britain won, on average, 17 gold medals per Olympics in the five official games held in its imperial heyday before World War I. That average has dropped to only five medals per Olympics in the 17 held since.","train"
"91553","We're all better off because feminists turned hitherto private topics into subjects of public debate.","train"
"27510","Statements from Gore, McCain, Bradley, and Bush indicate they favor holding off on any general privacy legislation to allow industry to self-regulate by posting privacy policies and developing guidelines to ensure that consumers understand how their personally identifying information will be used.","train"
"65521","But they insist that they stand by the right to any other second-term abortion.","train"
"4918","You and your colleagues must rethink your reticence about not saying anything to anybody.","dev"
"100990","Diseases contracted in early infancy can have a lifetime impact on health--not necessarily a big one, but an impact nevertheless.","train"
"4913","Like you're a criminal for asking.","train"
"84677","It was, as Chambers saw it, a crisis of faith.","train"
"30370","That was some fun watching how the giant two-headed lizard's constant bickering among itself eventually led to its extinction, a lesson for us all and especially for my Uncle Morty and Aunt Bernice.","train"
"1258","He's been wrong four out of five times on this stock.","train"
"57824","Meanwhile, on your television are the gala Bulgarian Press Association Syndicated Sitcom Excellence Awards, hosted by Florence Henderson ...","train"
"57956","What she has done is try to seem casual and arrange her hand so it covers her nose.","train"
"71832","Do you think I should be concerned?","dev"
"69754","Gingrich, the maestro of demonization, recognizes this unfolding catastrophe and is desperately trying to avert it.","train"
"132037","Black commentators (e.g.","train"
"120540","When this happens, guys like me will be living the life of Riley.","train"
"92386","A related story conveys the isolation felt by many religious conservatives in the wake of the president's  Like the 1925 Scopes monkey trial, Flytrap may encourage them to withdraw from mainstream America.","train"
"13761","Boskin's report admits that much of the commission's 1.1 percent overestimation number is a guess.","train"
"43544","How wise is it to endow the state with powers to force us into wellness even if we prefer risk?","train"
"131043","The peninsula may be on the take, but it still believes in hard work.","train"
"16037","It stank!","train"
"145950","The administration will find a China envoy.","train"
"13755","By the way, I've long been a hawk for eliminating the marriage penalty.","train"
"139651","Here's the way one investment industry correspondent--who prefers to be nameless--put it to me.","train"
"54582","Ain't the Internet grand?)","train"
"37312","Eliot's anti-Semitism--has hired its first poet-in-residence.","train"
"97683","It also entails being open to reading and respecting ideas one disagrees with.","train"
"126307","The most straightforward way to put choices back into families' hands would be to sever the connection between health insurance and work.","train"
"3200","So he clearly found a way to project a bandwagon of strength without putting U.S. troops on the line.","dev"
"101864","It is the catcher, low to the ground, with that shadowy zone around his groin, who must call the pitch.","train"
"28443","21 denial, yet the press called it more persuasive.","train"
