"promptID","premise","splits"
"142430","Flying at a discount should be more dangerous.","dev"
"145829","People who should have known better found the ceremony moving.","train"
"16154","Some 30 years after his death, the theaters had been destroyed, the actors dismissed and the playwrights sent into exile.","train"
"101164","At the first, Brock, under the guise of fairness, slings enough mud to drown a Bangladeshi village.","train"
"55954","Now that's a Flytrap remedy even Clinton's worst enemies can love.","train"
"118562","And every close did meet","train"
"66289","Perhaps one could indoctrinate oneself in that attitude in youth and so prepare for old age.","train"
"144440","Many of the other articles (such as a Versace dress that uses Warhol's Marilyn Monroe face) never even belonged to the artist and serve only to make tendentious points about art and fashion.","train"
"40975","Well, whatever.","train"
"72740","So it wasn't Missenhardt's singing--marvelous though that was--that made Osmin's rantings so thrilling.","dev"
"101656","So little cause for carolings     Of such ecstatic soundWas written on terrestrial things     Afar or nigh around,That I could think there trembled through     His happy good-night airSome blessed Hope, whereof he knew     And I was unaware.","train"
"93492","One answer  nothing . The history of central bank attempts to deflate overvalued stock prices is not encouraging.","train"
"52620","Perhaps that's why he has always seemed to want to preclude critical judgment with pre-emptive strikes within his prose, anticipating our responses and silencing us.","train"
"124213","Clinton has faced an escalating series of serious accusations--serious in the sense that they were all plausible and some were true.","train"
"37570","Oh say, I don't want to be intrusive, but if your guests do get into another knife fight or whatever, it's really easy to get the blood splatters out of the white frilled curtains if you wash them in cold water right away.","dev"
"120237","Besides Bening, the film's chief interest is the unmatched intensity that Jordan brings to her visions, which are both lyrical and ghastly, and so frightening that it's hard to imagine how the movie can deliver a demon worthy of them.","train"
"142256","When you hear that despite the fact that he has economists who know better, the Justice Department's Joel Klein apparently either believes or chooses to claim that this case is about path dependence, you start to wonder.","train"
"53641","Does He or Doesn't She?","train"
"57860","As it stands now, police officers, especially in urban areas, present more illegally obtained evidence than legally obtained evidence.","train"
"145696","Two other docs are worth your attention this  The Learning Channel's gritty Inside the White House Press Corps (Monday, 9 p.m.); and RFK vs.","train"
"107264","Of course, the limits of television broadcasting prevent me from presenting a shred of evidence to support them.","train"
"143728","2 becomes important.","train"
"21007","The Australian reported Wednesday that scientists have discovered a dinosaur the size of a small gray kangaroo and have curiously named it Qantassaurus intrepidus after the Australian airline, Qantas.","train"
"140858","They especially take him to task for blaming Plath's suicide on fate and astrology.","train"
"69326","Click Friedrich Hayek ring to go ...","dev"
"140769","Give poor Bill a break.","train"
"63382","Are you guys artists?","dev"
"29494","Contacted by APE, Susan Faludi, author of  The Betrayal of the American Man , agreed with Thurston's definition of business media and said it amounts to a plot against men.","train"
"64492","The OPEN sign is not pretty, but it provides the information you need.","train"
"127244","Perhaps he put soma into our drinking water.","train"
"53316","The substantive issue at stake is hard news vs. soft  Each network is accusing the others of going soft in pursuit of ratings.","train"
"17345","Southwest plans to invade the New York market next year.","train"
"119882","The spat has attracted attention in the Los Angeles Times , the New York Times , and the Economist . Davis-bashing social critic Joel Kotkin declared, What bothers me even as a person who was trained as a Marxist is that somebody would so bastardize Marxist theory to the point of making things up.","train"
"50299","But it may not shake out that way.","train"
"113982","Bringing in released convicts for injections is even more difficult.","train"
"45272","Now Clinton risks reversing, at least partially, the actual, practical process that brought him the caseload declines he's crowing about today.","train"
"113525","Homework is critical at reinforcing lessons and building discipline, but sometimes less is more.","train"
"136562","An article says his daughter Tina and wife Barbara will squabble over his $200 million estate.","train"
"98497","He doesn't need a cover story or another job as a high-powered media executive, so he has no incentive to lie about his departure.","train"
"28093","In her memoir, Stranger at the Party (1975), she quotes the New York Daily Mirror on the news that he was sentenced to six-to-10 in Sing  Harlem is in a state of rejoicing that his reign of terror is over.","train"
"38975","The Tight-Lipped Republicans will probably vote for conviction but will also cooperate with any compromise that shortens the trial.","train"
"122050","Ali (then Cassius Clay) created his persona knowingly and from nothing, and his defeat of Sonny Liston marked a turnaround in our culture.","train"
"12781","The Independent of London devoted an editorial to the report, denied by the White House, that Clinton might be willing to admit that he kissed Monica Lewinsky without engaging with her in an improper relationship.","train"
"49014","This doesn't sound like a particularly good idea.","train"
