"promptID","premise","splits"
"32042","Outside, the vetting committee at the door kept the great unwashed in their horrible disco regalia from getting past the velvet ropes.","train"
"68402","that's odd.","train"
"88336","Heston has even had moderate instincts about gun rights.","train"
"99963","An entire six pack.","train"
"90226","But employers are still driving, and that's all that counts.","dev"
"128743","More to the point, even as the major airlines have been reaping large profits over the last four years, their productivity has not risen at all, suggesting that consolidation is not improving efficiency.","dev"
"26443","In fact, the sloping shoulder was the noticeable feature of the new clothes of the Dior era, coming as it did immediately in the wake of the Joan Crawford/Rosalind Russell period and its vigorous shoulder padding.","dev"
"78124","Against this background, Bush's Guard service looks noble.","train"
"28711","Instead, left and right united in a screwball shared interest in rejecting any positive environmental tidings.","dev"
"105004","And the editor heard Jacob's plea.","train"
"87323","Because his theoretical debt to Michel Foucault and his unabashedly political intentions marked him as an avatar of the emerging academic left, a lot of the criticism came from traditional scholars.","train"
"66580","Mavens can discern between makers at a glance.","train"
"133005","In May 1967, Gallup found that the number of people who said they intensely disliked RFK--who was also probably more intensely liked than any other practicing politician--was twice as high as the number who intensely disliked Johnson, the architect of the increasingly unpopular war in Vietnam.","dev"
"115924","Lana's mother, Linda Gutierres (not her name in the film), told them where they could find Brandon.","train"
"82669","It keeps doing that.","train"
"2206","Or go the other way and revive Al Gore's sagging fortunes with a time-honored sitcom helper--big campaign closer--a wedding!","train"
"16154","Some 30 years after his death, the theaters had been destroyed, the actors dismissed and the playwrights sent into exile.","train"
"34820","Oh, Just Give the Damn Answer","train"
"54447","We start with the fine review of a shockingly funny comedy about eye disease.","dev"
"65225","This is kind of a different problem from what I've seen in your column, but here  I am not yet 30 and continue to move up in my rather buttoned-up company, where most of the male executives are married to, shall we say, plain women.","train"
"132473","Y'all always do the same, says the white mayor of 60 percent black Selma, Ala., at the end of their interview.","train"
"41531","Where the process has gone on long enough--say, in South Korea or Taiwan--average wages start to approach what an American teen-ager can earn at McDonald's.","train"
"73461","There's been a very long history in society of problems with alcohol.","train"
"23583","While obviously constrained by their bondage, blacks nonetheless forged a culture rich with religious observances, folk tales, family traditions, song, and so on.","dev"
"139377","The credibility of the United States working with its European partners in NATO is on the line.","dev"
"98049","So out of 78 confirmed hypotheses, it seems that approximately zero are true.","train"
"58751","The tabs are getting fed up with women who have become rich and famous by telling everyone else how to be better.","dev"
"78920","Producer Daniel Lanois (Bob Dylan's Time Out of Mind ) is given credit for pushing Nelson's sound in unfamiliar directions.","dev"
"36150","It's one of the great British foods like roast beef and pork crackling, he explained.","train"
"44808","Not so the New York Times , which editorially called for legislation to overturn the ruling.","train"
"131344","Yes, Sex, Please--We're Scientists!","train"
"75569","The results were depressingly consistent.","train"
"7991","He is, as one writer put it, the efficient ethnic cleanser.","train"
