"promptID","premise","splits"
"68738","But somehow you expect that from Republicans, whereas you don't expect it from big-name national Democrats, especially Northerners like George Mitchell.","train"
"57941","As Chatterbox pointed out in his earlier item, movie tickets are fundamentally inexpensive , so you aren't going to lure many more people into seeing, say, Eyes Wide Shut by slashing the already low price of first-run admission.","train"
"72959","They want laws that require of teens that they behave like obedient children.","train"
"3065","D'Amato's latest strategy--to tar Schumer as a lazy, part-time congressman who skips votes--seems to be backfiring as well.","train"
"78416","China's now exporting food, Moore pointed out.","dev"
"38615","Nash showed up for an MIT New Year's Eve party clad only in a diaper.","dev"
"28172","Like Mark Twain, who said that suicide is the only sane thing the young or old ever do in this life, we imagine that the elderly and the ill desire death rationally.","train"
"130631","In criticizing the ability of the exclusionary rule to reverse a conviction, he  The wrong done was the search, not the conviction.","train"
"73565","Enthusiasm for Disney's Broadway production of The Lion King dwindles.","dev"
"27451","No offense meant.","train"
"99662","The girls who believe the scarves mean freedom may in fact be blinded by them.","train"
"31550","Someone has to absorb the loss.","train"
"45762","Movie stars can control their images.","train"
"113206","In fact, most of the spoken lines attributed to Saxton were made up, the real hearing was dully decorous and, as far as I could tell from the videotapes, the audience was politely catatonic.","train"
"138543","But Weld blew this moral advantage by attacking Helms July 15.","train"
"46451","FEMA officials could be heard last week bemoaning the fact that people just keep moving back into the flood plains from which only a few years earlier they had been rescued, even as developers destroy more of the watershed that offered some natural protection.","train"
"113543","The reader approaches these mysteries through the incomplete knowledge of the characters.","dev"
"113570","Time reports that Harrer denies having known she was.)","dev"
"110387","Zoom-out vs. zoom- Ever since Roe , pro-life posters and pamphlets have depicted isolated fetuses.","dev"
"31078","The story of the technology business gets spiced up because the reality is so bland.","dev"
"139050","The idea that Italy and Greece object to ground troops and therefore we shouldn't do what is necessary to win this war, is, in my view, ridiculous, protested Bill Kristol on This Week . But what's the definition of winning?","train"
"64876","Have the threats to our security doubled since then?","train"
"121656","Some of my friends in the financial industry think that hedge funds were not just a , but the source of instability in the late crisis.","train"
"108541","If content is king, Dexter reasoned, then King should be content.","train"
"113541","in which Quentin Compson puts together a story that rattles family skeletons and points up the reality that white Southern culture is blacker than meets the eye.","train"
"144084","Mencken of the Clinton era--the president's symbiotic scourge.","train"
"111632","It just means they're really, really serious about you.","train"
"141231","Prudie is so busy sputtering she hopes she can type!","train"
"5914","That much his memoir gets right.","train"
"60816","Tripp has spent 26 years in this cocoon, which will enable her to retire on a handsome pension, based on the average of her three highest consecutive years of pay.","train"
"133402","I'm from a small country [New Zealand], but I don't see what we are doing here as a threat to our sovereignty.","train"
"65337","The economics are easy enough to understand, lacking major stars, these movies are inexpensive to make and draw the ideal  teens who are capable of seeing Titanic 17 times.","train"
"72480","John McLaughlin dedicates the final minutes of his show to the proposition that contemporary American culture sneers at  Men are regarded as inseminating instruments, superfluous after that.","train"
"136537","You mentioned yesterday that today you were going to take on his concluding section.","train"
"82457","Well, the big picture looks like  Both the number of good jobs and the pay that goes with those jobs are steadily rising.","train"
"105601","Italian has poverino . The fact that nebbish made it into English owes much to Jewish Borscht Belt comedians becoming '50s TV stars.","train"
"33840","Whether these habits will change on their own, with the maturation of a more tolerant generation, or whether full social acceptance of black Americans will require a concerted governmental effort, is unknowable.","train"
"107706","Except the Jews, who have to sit inside and watch Davey and Goliath over and over and over again.","train"
"89540","Or you can download a new copy from www.microsoft.com/ie/.)","train"
"113497","5) Dueling spins : The New York Times says the scandal will dog and impede Clinton's foreign policy.","train"
"65332","Well, not behind it per se.","train"
"65968","he examines the justification for the U.S. media's outrage at being expelled from Yugoslavia.","dev"
"129172","But just two weeks later, Charlton shared the distressing news that the couple's love life is being ruined by his penchant for antiques hunting on the  He's apparently so caught up in his Net surfing that he forgets Jennifer's keeping his bed warm.","train"
"125226","In Time 's cover package, an essay by Lewinsky attorneys William Ginsburg and Nathaniel Speights claims  1) Ginsburg's media campaign is designed to demonstrate that my client is a responsible young woman who speaks the truth.","dev"
"56941","99 percent chance that a Republican Congress will pursue any case Starr can deliver.","train"
"70859","This precisely echoes Justice Lewis Powell's famous explanation of permissible affirmative action in the 1978 Bakke ","train"
"122598","We anticipate accidents at stock car races.","train"
"115102","And in a final act of disintermediation, Son of 695 retaliates against all these mayors and council members who thought they got the drop on  It will roll back all taxes and fees increased since July 1999, when I-695 qualified for the ballot.","train"
"97326","largely designed to illustrate how a powerful woman can shatter glass ceilings.","train"
"107615","Explainer thanks many Slate readers for suggesting this topic.","train"
"138168","We know essentially nothing about life beyond Earth.","dev"
"86632","I did not plagiarize.","train"
"7970","The private quarters, a k a the residence, occupy the second and third floors of the White House.","train"
"21091","He says, Who are these people?","train"
"54206","The Times can't very well send reporters snooping around after colleagues in the same newsroom.","train"
"19921","3) The gap between the productivity of women and the productivity of men.","dev"
"100676","Having endlessly debated the staying power of his '60s comic-strip sendups, most critics now conclude his art will last.","train"
"77564","But maybe it's also because the relationships scenes are soft-focus, generic, and woozily drawn-out, whereas the stuff in the stadium is sharply edited and full of texture.","dev"
"115861","But this is not the way to debate free-market pricing of technology.","train"
"16239","Obviously, the institutional structure of the U. S. government had everything to do with the spread of the postal network.","train"
"66666","Nudity on stage can be powerful, and is still protested, but not as powerful as the frightening glimpse I had as a child of Ethel Merman in Gypsy . Now, if you could get the ghost of Ethel Merman and the undead Mickey Rooney to strip to the waist for 10 rounds of bare-knuckle action, that would be truly frightening stage violence.","train"
"73703","A piece describes how women in their 20s donate eggs to infertile couples for thousands of dollars.","train"
"46754","Later, McLaughlin refers to Saddam's Republican Guard as the Red Guard.","train"
"61318","Against all this, Morris shows footage of Leuchter chiseling at Auschwitz and even adds some of his own, along with slow-motion shots of hammers bashing rocks, walls, floors, etc.","train"
"48714","This time around, Lloyd believes he's the Messiah.","dev"
"59469","Most shops closed at 6 p.m. weekdays and on Saturday were not open or were open only until noon.","train"
"103917","Morris constantly describes his visitors as voters who are engaged in referenda through vote.com.","train"
"47656","Without the discount, nobody would buy the stock.","dev"
"7996","The West dropped its arms embargo.","dev"
"113043","What's truly striking, though, is that Jobs has never really let this idea go.","dev"
"66518","Gore, like Clinton, has often used cultural issues such as abortion to make the GOP look extreme.","train"
"61149","After its early failure, Hubble now provides vital clues to the universe.","train"
"34025","The distinction blurs a bit in Fantastic Voyage, the movie where Raquel Welch was part of a medical team shrunk to microscopic size and injected into the body of some guy with a brain tumor.","train"
"123039","At the Pentagon, real-world combat requirements come first--except when they don't.","train"
"137884","Pour coffee into Christopher Hitchens until he's sober enough to finish his cover story, 'Friendship.","train"
"134543","It rejects Albania's claims for independence but decries the crackdown.","train"
"103815","After the Madness reads like going to court feels.","train"
"1122","It depends, in short, upon what the meaning of the word negotiation is.","train"
"131740","Monica, ever imaginative, bragged about the dress to Linda Tripp even though it was just an ordinary dress.","train"
"111364","High Crimes is supposed to show that Clinton's enemies have a strong legal case against him.","train"
"61579","The students who the year before had marched and chanted and proclaimed it is forbidden to forbid had been arguing for liberation of the oppressed of virtually every kind, and when it comes to the sexually oppressed, Berman says, the last two decades can be seen as a victory.","train"
"11807","In 1992, the paper delayed its expose of masher Sen.","train"
"52450","She hereby promises to keep Culturebox itself MacDonald-free--at least for the time being.","train"
"10597","Annan visits Washington this week to push again.","train"
"145725","In January 1996, Qaddafi promised the nation a $1-billion gift, which has not been received because of U.S. sanctions against Libya.","train"
"83464","The organization has already curtailed essential activities, and may be forced to shut down next year if the Americans don't pay.","train"
"108324","His authoritarian rule has prevented the emergence of future leaders and the development of strong civic and political institutions.","dev"
"115825","She gave the girl clothes and gifts and took her to her Connecticut estate for weekend pony rides, according to the Star . How was I supposed to compete with that?","dev"
"55012","Bill Gates realized it would be more efficient if all computers, regardless of manufacturer, ran the same system (which is why he's the richest man in America today).","train"
