"promptID","premise","splits"
"78624","I'm sure she has a very thirsty mind.","dev"
"103265","Two days later, it passed a second, equally devastating, article by a 28-10 vote.","train"
"43852","They think the Democrats must identify with the moral and economic concerns of a largely suburban middle class.","train"
"67206","I have learned to find my way around better, although that is still a problem and I think that a technology that can deliver so much information should be able to provide better guidance on the screen and not require reference to a printed magazine.","train"
"142983","The basic press take is that Starr is pursuing Steele to vindicate Willey.","train"
"73064","She is running the campaign she wanted her husband to run.","train"
"128049","It's a gas, all right.","train"
"73927","After a few of these futile interviews, I begin to discern three distinct genres of ","train"
"35202","Al Gore Jr. has outdone his senator father in the calculus of political achievement, but the veep is stiff and awkward and dutiful in a way that his impulsive, backslappy dad never was.","train"
"36444","Moviegoers are told very little about why Naboo was invaded, but the few facts we get are credible, albeit too sparse to test with the criteria for just wars.","train"
"91486","The company has billion-dollar issues at stake.","train"
"19981","It's tempting to dismiss the whole industry as a scam, particularly when dentists keep coming up with new ailments such as bruxism (teeth grinding), periodontal disease, malocclusion (bad bite), and microcracks.","train"
"86263","Scary rodent-borne viruses are making a comeback across the country, not just in Southern California.","train"
"67401","Recent months have seen him comment on the Kosovo bombing, ground troops, Rosa Parks, Independence Day, impeachment, and Al Gore's military service, to name a few topics.","train"
"135312","(Despite this fudge, the new Catechism of the Catholic Church retains the term.)","train"
"135497","But it's also true that in every case, these cynical charges have stuck.","train"
"80639","In 1982, Ronald Reagan invoked this right to keep EPA documents about toxic-waste disposal from Congress.","train"
"9126","Her husband says she actually spends less time on either because we're there.","train"
"108350","Some kids work 40 hours a week to make up the allowance gap.","train"
"77474","They may want to consult an astrophysicist as well as a plastic surgeon.","train"
"96395","attractive, alert, upbeat, says Safire; Darling ...","train"
"80545","In wooing Katherine, the French princess whose country and relatives he has just laid waste to, Henry, having never met the girl, calls her an angel and claims to be in love with her.","dev"
"59087","This claim may turn out to be wrong, but, contrary to Gould's basic indictment of evolutionary psychology, it is neither obvious nor, if true, useless.","train"
"88064","If there was a bit of Fuller in Leonardo, there was also a bit of Liberace in this theatrical, high-living dandy who favored brocade doublets and bad boys with pretty faces.","dev"
"45443","This confluence of a bad tax, a $1 billion reserve, a botched opposition campaign, and voters willing to call a bluff resulted in the I-695 victory.","dev"
"4610","The results have been striking.","train"
"79610","All the signs are painted the same color, as if they were done the night before, presumably by that kid who did the prom decorations for Sabrina, the Teenage Witch . If the marchers are white college kids, they look like an issue of Archie comics; if they're African-American college kids, they look like they've been costumed by whoever did the first few Jackson Five albums.","train"
"143372","My way was to creep up, toss in a grenade--Delmore considered you a serious menace to criticism--then melt away before he could get off a shot.","train"
"92197","Rather, kids today are not only little bundles of joy but also are perhaps the ultimate symbols of worldly success and status.","dev"
"97746","Think of William Faulkner, whose characters often appear and reappear in his various novels and stories.","train"
"116329","Here is a beautiful city, one that ought to make any American proud.","train"
"38745","If you're not going Europaper, the mom and pop operations are definitely the best value.","train"
"21710","The startling fact is that once the merger with Northrop is done, Lockheed will have only one real competitor left.","train"
"64144","He reports it to us mortals in a funny and understandable way without putting in so much information that it becomes unintelligible.","train"
"99024","Newsweek 's cover package is cautiously bullish, recommending a patient, long-term investment strategy.","dev"
"9586","Time describes the crash landing in vivid detail (right down to an alien giving first aid to a wounded colleague), then concedes that the downed spacecraft was undoubtedly a military balloon.","train"
"68767","Shortly after taking office, he entertained Frank Zappa on a state visit.","train"
"90800","Brian Dennehy in Death of a Salesman .-- Chris Kelly","train"
"62177","There are no shares of a stock that might someday come back, just piles of options as worthless as those shares of Cook's American Business Alliance.","dev"
"113976","For ideological free-marketeers (like myself), theories like Smith and Wright's can be intellectually jarring.","dev"
"82174","NEH-supported exhibitions were distinguished by their elaborate wall panels--educational maps, photomurals, stenciled treatises--which competed with the objects themselves for space and attention.","dev"
"112720","Meanwhile, D.C.","train"
"57959","Prudie, too, has lived through this a few times.","train"
"135332","Run for the district attorney's office by veteran probation officer Mike Cleary, the citywide program boasts an 80 percent success rate, costs little to administer, and holds kids (including hundreds of juvenile felony offenders) accountable.","train"
"122771","Click to read the best of the nominations.","train"
"66812","Elsewhere, Zaillian takes a more surface approach, sticking to legal minutiae and rarely digging for the deeper evil.","train"
"86264","Also, Davis needs to get over his Los Angeles exceptionalism.","train"
"59895","The New York Times says his defection to the West in 1990 helped topple Albania's Communist regime.","train"
"66924","One bakes Flipper.","dev"
"286","At the end of the show is a cluster of popular sportswear with Tommy Hilfiger, Donna Karan, Nautica, the Gap, and such names applied to it.","dev"
"43120","Tax authorities are further threatened by the growing use of electronic money . E-cash can be used to facilitate a host of illegal businesses, including drug transactions, thereby eliminating the need for suitcases full of $100 bills.","train"
"6572","Meanwhile, the Arkansas Democrat-Gazette retracted its much-ballyhooed report that Starr had held mock trials in which the Clintons were acquitted.","train"
