"promptID","premise","splits"
"145445","Or, is it a transfer payment to the less-fortunate elderly?","train"
"79063","but not my earnest, softened gaze as one of your hands touched my face and our two shadows between us fused darkly in the piazza at noon just beyond Dieter or Hans, that June.","train"
"103267","Finally, on July 30, the committee passed a third, slightly weaker, article 21-17, which charged the president with having willfully disobeyed subpoenas.","train"
"67906","Howard Berman of California, an influential Democrat on the House International Relations Committee.","dev"
"99726","They are architecting it so that the network owner gets to choose the Internet service provider that you get your broadband Internet service from.","train"
"14784","Several Republicans in Congress said they would consider such pardons grounds for impeachment.","train"
"103739","In the fall issue of American Scholar , Rutgers physicist Grace Marmor Spruch reveals the answer.","train"
"51275","And if he sometimes wandered into whimsy--that alluring comic swamp--and even farther, into mawkish sentimentality with Happiness Is a Warm Puppy, he more often executed that most difficult comic turn, being simultaneously funny and sweet.","train"
"40792","I am on the California Zephyr with my lovely nephews, who are 4 and 6 years old, traveling east.","train"
"46998","Chief latte-puller Walter will be moving to a new and more appropriate position as maitre d', stationed at the Building A entrance.","train"
"131623","In the depths of the Cold War, many Americans suspected Communists had infiltrated Washington and were about to subvert our democracy.","dev"
"93932","As the Democratic National Committee sinks deeper into scandal-related debt, the Democrats can look forward to running without a functional party organization to support them.","train"
"56765","I found the not ready for wartime Sam Donaldson quote most telling.","train"
"33976","It is the side of Johnson that we are most familiar with, Johnson as the brilliant conniver, trying so diligently and without success to free himself from the spell of the Kennedys.","train"
"33450","Momir Talic, the highest-ranking Serbian official to be arrested so far, was seized in Vienna.","train"
"87817","And Judge Kenneth Starr to conduct the investigation?","train"
"137621","LEETLE GIRLS.","train"
"38469","Other critics say the play has outlived [its] raciness (David Patrick Stearns, USA Today ). Although La Ronde was banned at the turn of the century, nowadays its account of sexual encounters among various characters (all played by Kidman and her co-star Iain Glen) seems pretty tame.","train"
"75321","Advertisers frequently urge us to rebel, and they frequently urge us to conform.","train"
"84879","Also, an article describes two families' experience of home schooling.","train"
"127396","Reed will make a killing.","train"
"129860","I spent 10 years in commercial aviation with two U.S. flag carriers and offer the following comments based on that experience.","train"
"80399","Or does my wish to be a good friend require severing the relationship?","train"
"22140","I don't take drugs--I've never had drugs in my life--I've never had a glass of alcohol, I've never had a cup of coffee, I've never had a cigarette.","train"
"57582","Tobey painted calligraphic white paintings and Graves bodhisattva birds, in delicate gouache and pastel--media notably unsuited to large atriums.","train"
"61577","There is reason to think that on the matter of homosexuality, he writes, some small but important aspect of human personality has begun to change.","train"
"132174","Perhaps there's a third way, and that's just to admit that we're incapable of being logically rigorous about issues involving the unconceived.","train"
"142538","We need your help with another new feature that starts next week.","dev"
"125988","Here is a chairman of the board, editor in chief, and director who is marketing his company as what might be called a truth play.","train"
"80554","Part of the problem is that Italian makes everything sound like a sex  Menaggio, Dongo, Lemna, Cadenabbia, Faggeto, Bellagio.","train"
"116265","They are all quotations from the Old Testament Book of Aunt Ruth.","dev"
"78150","That a company like BMW can get brownie points for art patronage by promoting its own product is part of the reason that this exhibition took place, instead of the one examining 20 th century art at the end of the millennium, which it replaced.","train"
"54450","God knows he's prepared for it.","train"
"15878","Post-show, Seinfeld plans to take time off, swim with dolphins, and then start an ad boutique (he wrote his own American Express ads).","train"
"114327","Scouts' Honor","train"
"58449","Several newspapers reported that marijuana is becoming more potent and more widely available.","train"
"125436","Are the Journal editors trying to say that Dole would have won the election if not for people who are--or might go--on welfare?","train"
