"promptID","premise","splits"
"35904","she's an amazing talent.","train"
"57563","Then Lehman hit into the rough by the 16 th green and lost a stroke.","train"
"96715","Democrats complain that given the amount of time they spend with Geraldo, diGenova and Toensing can't possibly be doing their government job.","train"
"9046","In fact, just as Lindbergh was guilty of more than three offending paragraphs, Buchanan's bigotry is not confined to just one paragraph of this book, as .","train"
"96826","He is also planning lecture tours and shopping a memoir.","train"
"76871","The call is coming from inside the house!","dev"
"97926","General Motors, for instance, lost $460 million to strikes in 1997, but investors treated the costs as a kind of extraordinary charge and valued the company as if the losses had never happened.","dev"
"3240","And yet, after a while, all this going on about how girls are not allowed to feel desire begins to feel like a kind of nostalgic fantasy.","train"
"30799","A piece reports on a new treat for  yogurt in a tube.","train"
"74172","In the box?","train"
"40036","Value of the satisfaction of having given a $100 gift to  Z .","train"
"3883","Why is he here?","train"
"80642","In instances where Clinton has asserted the privilege, however, the same Republicans who apologized for Reagan and Bush have been scathing in their denunciations.","train"
"25844","But something happened on the way home from work.","train"
"122349","But raising interest rates now (which would depress the economy now) to avoid a possible financial crisis (which would depress the economy later) is a lot like destroying the village in order to save it.","train"
"117102","Snap Judgment","dev"
"143257","Farrakhan is always circumspect in the first act.","train"
"54754","The 1996 White House  Testifying in the Jones case would wreak havoc on the president's schedule and imperil the republic.","train"
"16690","We don't know exactly why this happened, but it's a good bet that it had something to do with the pressure coming from the White House to raise extraordinary amounts of money for the upcoming 1996 race.","train"
"7511","(After all, when Wall Streeters say today that the Asia crisis is over, what they mean is that American exposure is over.","train"
"77483","At the least, he was hired in an attempt to influence administration China policy.","dev"
"97171","One 23-year-old White House assistant was interrogated about a triple murder that took place at a Starbucks in Georgetown.","dev"
"80494","Here's how Dr. Johnson put a similar problem, on April 18, 1775: We must consider how very little history there is; I mean real authentick history.","train"
"126495","By the end of the third quarter, he'd cobbled together 18 sloppy points to Pippen's authoritative 28.","train"
"34531","And if there was a bit of buggery and whatnot going on up in the balcony, what of it?","train"
"98074","When Brady photographed the leaders of the antebellum years--Daniel Webster, Henry Clay, and the rest--he turned them into actors too.","train"
"7262","In January 1993, the Bush administration launched cruise missiles at Baghdad to force compliance.","train"
"98124","(She then checked her makeup in the mirror, went back to the dance floor, and asked the disc jockey to play a heavy-metal song--Unforgiven--for her boyfriend.)","train"
"96410","Unfortunately, the magnet schools began the undoing of desegregation in Charlotte.","dev"
