"promptID","premise","splits"
"96896","Which companies to boycott?","train"
"45210","People will download books from Web sites and either print them out on new, cool printers or read them on superlight wireless computers.","train"
"64319","These were triumphs enough for any career.","train"
"34082","If these guests scream and yell, so much the better.","train"
"117226","Even so, it's worth considering that a more vigorous pursuit of Serbian war criminals, while unlikely to stop every retaliatory killing, might nonetheless send a signal that the world believes justice to be a substitute--not an instrument--for revenge.","train"
"991","The example of loyalty and  When he had just taken over as the chairman of President Nixon's Council of Economic Advisers, he hired a young staff economist named Ron Hoffman (brother of Dustin Hoffman).","train"
"140477","And the British book reviews are more like publications revolving around literary life than mere reviews.","train"
"81824","Rumors of Albright's Jewish background have been circulated ever since she was appointed United Nations ambassador in 1993.","train"
"104134","Robot punch.","train"
"112278","If this logic holds, missile defense is a job for U.S.","train"
"118049","Putin, who wants a victory to boost his own prospects, granted it, essentially castrating the civilian defense ministry and subordinating the interior ministry.","train"
"11720","This consensus changed as a result of work done by Silvan Tomkins, Ekman, and a few others.","train"
"24083","Since these movements occurred within the same generation, they now coexist, as President Clinton's '60s morals and '80s politics attest.","train"
"79143","Our loyal opposition on the right used to tell us that a man can do anything with his property.","train"
"57107","Whatever reporting Bill asked me to do turned out to be both challenging and fun.","train"
"17135","The person who actually does quit to spend more time with the family may discover that paid work is almost always more rewarding than the tedious work of child rearing.","train"
"76145","I have always wanted this woman who was recently widowed.","train"
"138528","You might expect James Dobson, a child psychologist, to understand how this works.","train"
"127766","DNA evidence shows that Neanderthals were not our ancestors.","train"
"136323","In Hong Kong, the South China Morning Post said in an editorial that vacillation over tax cuts had cost Hashimoto his job.","train"
"40722","Michael Lewis' Millionerds column, as originally posted, stated that his subject this week--T.J.","train"
"26925","But the performance, by Mikhail Baryshnikov and others, is so vigorous and stark that it seems new.","train"
"78640","Brodkey tells us that, after several years of unwanted fondling, I said he could not touch me anymore, not even a handshake, unless he behaved . ...","train"
"125466","History sometimes tells simple stories.","train"
"47817","(Just ask New Kids on the Block.","train"
"62285","Here, assuming we want to try the interventionist approach, it is hard to see how a one-size theory can possibly fit all cases.","train"
"140293","Contrary to press reports, it's possible that someone entered the house from outside.","train"
"59892","High praise for a newly translated 1981 novel by Albanian author Kadare, about a medieval village at the dawn of capitalism.","train"
"30265"," Nothing.","train"
"107399","Bush the elder came of age when New England Republicans led the party, and patrician manners were boons to a Republican.","dev"
"44124","In particular, Plotz's notion that adventures used to be (and need to be) driven by practical considerations, such as opening trade routes, strikes me as daft.","dev"
"82641","First, let me urge you to read a special page called Consider Your Options.","train"
"108601","This technique was in widespread use until 1948, when the major national polls based on this technique all predicted that Republican Thomas E. Dewey would defeat incumbent Democrat Harry S. Truman.","train"
"48736","Newsweek describes the controversy over sex-corrective surgery for intersexual babies--children born with the wrong--or incomplete--sex organs.","train"
"72567","It's a fantasy about high school as a kind rather than a cruel place.","train"
"137748","As an alternative to my approach, in which the growth in Holocaust memory is to be explained by the contemporary purposes it serves, you suggest a focus on the Jewish tradition of remembering catastrophes.","train"
"71254","3. For what purpose was the risk taken?","train"
"89576","The mirror image of a psychic cost is a psychic benefit.","train"
"117654",".  Elsewhere on the page, Anthony Lewis makes a point in passing that's been overlooked thus  Ken Starr first got Ms.","train"
"81467","That's what they've done.","train"
"56198","I'm no reproductive rights attorney, but if this isn't overtly promoting infanticide as a form of population control, it's coming awfully close.","train"
"115657","According to my sources at the time, Morris was desperately pushing for a budget deal and making the kind of hilariously precise electoral promises for which he was  If he compromised with Gingrich, Clinton would win by a 14-point margin, take back Congress, and so forth.","train"
"99088","Suppose a reckless Congress decides to appropriate $10,000 of your money to finance a worthless aircraft carrier or a worthless social program.","train"
"101941","You just have to be interesting.","train"
"62831","The younger Bush's constant assurances that he's going to unveil his 10-point plans and specific incentives any day now--a vague pledge to be specific--are the functional equivalent of his father's constant allusions to vision.","train"
"21184","Let's not be sentimental.","train"
"126265","He then blames military leaders for overestimating the effectiveness of bombing.","train"
"95420","(For more on Byron, visit this site which includes a portrait gallery and links to other poets' sites.)","train"
"106863","In fact, you can't teach them at all; as an environment for educational and moral growth, American public secondary education will continue to be a miserable failure so long as the values of the institution are so at odds with its ostensible mission.","train"
"33472","Surveillance and air power are vastly more sophisticated than in previous wars, NATO has a far greater power monopoly in Europe than Hitler had, and in Kosovo, unlike in Vietnam, the isolated party in the war was not the United States but its enemy.","train"
"61216","By seeding packs with a few high-value cards, the manufacturer is encouraging kids to buy Pokemon cards like lottery tickets.","dev"
"87956","For surely the most striking thing about the horrors of globalization illustrated in those photos is that for most of the world's people they represent aspirations, things they wish they had, rather than ominous threats.","train"
"131288","Cop  Bud White (Crowe) and Ed Exley (Pearce) almost mix it up (59 seconds) :","dev"
"7751","The allegation, reported in Newsweek , is that when Willey met alone with Clinton at the White House in 1993 to ask for a paying job, Clinton made a pass at her--a charge denied by the president's attorney.","train"
"99975","The cigar smoke, he says, is making my eyes water.","train"
"141155","NOW doesn't like the way Promise Keepers urges men to reclaim their role as the head of the family.","train"
"3681","'The trouble with you, Adlai, is you're so indecisive !' ","train"
"122978","Officials in Fort Collins, Colo., decided last year that Internet providers were subject to a city sales tax on telephone service and that subscribers would have to pay a 3 percent sales tax on top of their monthly access fee.","train"
"634","Among other features, it allows even the smallest standard computer screen to display the entire contents of an issue of Slate without scrolling.","train"
