"promptID","premise","splits"
"131538","Here's Bradley complaining to Meet the Press moderator Tim Russert about Gore's insinuation that he might raise the eligibility age for Social Security.","train"
"69904","The conservatives have managed to cast themselves as the scourge of pedophiles, insinuate that the president is soft on pedophilia, and link Clinton to a sub rosa campaign to lower the age of consent--and all this is based on a report that no one noticed until the Christian right uncovered it, that no one in the White House seems to have read, and that no one remotely linked to the Democratic Party or the White House has ever endorsed.","train"
"69698","Instead, to provide the comfort needed to induce Ovitz to give up his marvelous career as an agent, the compensation committee offered him a severance agreement.","train"
"1556","Nevertheless, U.S. officials assert that the helicopters and Army soldiers are an expansion of the air operation, supporting the air campaign, and not a ground force.","train"
"129336","Once you get your adolescent to endorse this idea (and to forget that Juliet was just 14), you've won.","train"
"1302","There is no alternative to evolution, asserted Barry Lynn, executive director of Americans United for the Separation of Church and State, during a recent Fox News debate.","train"
"114789","Indicated is a way of implying he said it while indicating he must not have actually said it.","train"
"11403","Do you have a human resources department?","train"
"121922","Duhame, who today makes her living as a graphic designer and illustrator, calls her book (in French) The Bird of Philosophy . The title was inspired by one of Deleuze's cryptic  Don't you think that philosophy is as pretty as a bird's name?","train"
"15298","The first of these is political experience, of which Bush has little and Forbes has almost none.","train"
"103917","Morris constantly describes his visitors as voters who are engaged in referenda through vote.com.","train"
"66700","William Powell and Myrna Loy star, a reminder of the time when classy (if drunken) wit equalled box-office success.","train"
"19874","The world is not now in depression, nor is a full-scale replay of the 1930s likely.","train"
"16698","Then employer-provided health insurance proliferated, and the government waded in with generous coverage for the elderly through Medicare and first-to-last-dollar coverage for the poor through Medicaid.","train"
"59038","This loss of benefits has almost certainly precipitated the jump from the long-standing annual average of 300,000 citizenship applications to 1.6 million in 1996.","train"
"91144","Which might suggest that real business news is no more popular than it ever was.","train"
"35652","FEC Chairman Scott Thomas, a Democrat who was also at the conference, noted that the Federal Election Campaign Act of 1971 outlined three principles that need to be preserved on the  1) disclosure of how money is raised and spent to influence elections; 2) limits on the amount that any one person can contribute to a campaign; and 3) restrictions on independent spending by corporations and unions.","dev"
"46571","How could the Mormons have practiced polygamy?","train"
"52929","' ) Maybe Wolf was led astray by Press' tendentious summary of Magnet's views.","train"
"114329","We nod to the idea of value-subtraction whenever we fall back on Horace's phrase about laboring to bring forth a mouse, or lament the forests felled to make possible a terrible book, or recollect an experience of working by committee.","train"
"102470","It can be a postcard saying, I am in Mexico.","train"
"130986","The family says that Abraham Zapruder, after witnessing tragedy through his lens, never looked through a camera again.","train"
"114335","To the opera,","train"
"104837","Some management consultants describe dysfunctional interactions with one's fellow workers as value-subtracting behavior.","dev"
"66007","But ours is not an era of harsh condemnation","train"
"58349","border town.","train"
"114344","I e-mailed back asking for a more specific URL, and they wrote back, Look around there.","train"
"32133","Newsweek claims 2 p.m. to 8 p.m. has become crime time for American teen-agers.","train"
"138313","It is not the grain of sand in which the real world that most of us live in is etched.","train"
"65812","Nonetheless, Lind says, the strategy of maximal realism means it would have been better to have started the defense, and continued it until the casualties became too high for domestic politics to bear, than to have taken the minimal realism course of not starting the fight.","train"
"123364","Look for evidence of a crew cut and a fish-reliant diet.","train"
"56462","In every case where I was able to establish a parent-child relationship, minors gave to exactly the same campaigns as their parents, almost always on the same day.","train"
"6588","Your daughter won't call him Dad, which he wants; and he won't permit a first-name address (which is perfectly acceptable), which is what she wants.","train"
"138231","The immediate threat posed by the unraveling of the old physical and moral distinctions--between human beings and human parts, organisms and nonorganisms, subjects and objects--is that private interests will come to own the stuff of which we're made.","train"
"25110","The San Francisco Giants are planning a similar arrangement for their bayfront stadium, assembling about $240 million in private funds and persuading the city to pay for some of the infrastructure.","train"
"47943","And while it would be a mistake to say that the stock could have opened at that highest price, it's safe to say that if Robertson Stephens had done a better job of gauging demand, millions of dollars that went into traders' pockets would have gone into Pixar's vaults instead.","train"
"89151","She declared that, for the public realm to function effectively, participants must display a love of glory.","train"
"37846","The other rules read like the fine print on an insurance ","train"
"142878","The real complaint against developing countries is not that their exports are based on low wages and sweatshops.","train"
"139711","But then I realize how superficial that attitude is.","train"
"84879","Also, an article describes two families' experience of home schooling.","train"
"126837","There are other reasons that wrecks cause fan excitement--e.g.","dev"
"28790","Is the problem now more severe?","train"
"99719","They may not realize their complicity in a movement that seems likely ultimately to take such freedom away.","train"
"58720","He probably never says how much he values her, to himself or to her.","train"
"60160","Rips contends that the rebuttal paper misrepresents the original experiment's methods and that it ignores subsequent tests that he regards as immune from data-tuning charges.","train"
"65470","John Kasich dropped his presidential bid.","dev"
"24829","The recurring theme is too much and too little self-esteem.","train"
"118051","Their militarism and nationalism bode ill for future relations between Russia and the West.","train"
"43310","You have to have good peripheral vision and you have to really concentrate.","dev"
"87584","In reviewing this history, it's important to make some crucial distinctions.","dev"
"16347","Conspiracy to commit a crime of violence prosecutable in federal court.","dev"
"117908","Think of a banner ad as the Internet on a bumper sticker.","train"
"47184","I share your distaste for journalists talking about themselves, and I don't propose that we print our names every time we ask a question.","train"
"143614","Older Parisians say it has the tone and pitch of a newsreel sound track.","train"
"70547","And have that much free time to gab with your girlfriends?","dev"
"73688","is a way of engaging the material, wrestling with it, struggling to comprehend or to take issue, but in any case entering into the work.","train"
"34339","Holidays with him are a nightmare.","train"
"110037","Safire won a Pulitzer in 1977 for helping to force the resignation of Carter adviser Bert Lance in a scandal no one much remembers.","train"
"58905","Some fellow named Gandhi out there.","train"
"27155","If it only had a brain, wishes Peter Marks of the New York Times .","train"
"36268","In the 1990s, northern fiscal conservatives such as Anderson, Tsongas, and Rudman have backed free-trade agreements such as NAFTA.","train"
"41432","He was a pilot, not a platoon leader.","dev"
"27158","Outraged cries of what were they thinking?","dev"
"51815","The Royal Academy of Porn, sneers the Daily Mail . American critics dismiss the controversy as old hat.","train"
"92060","That was more than two centuries ago, and remarkably, it is the last time any economist made a faulty prediction.","train"
"104167","But since the Gwich'in opted out of the 1971 Alaska Native Claims Settlement Act, they stand to make no profit from new drilling.","train"
"45472","To be sure, people who have to switch HMOs may have to change doctors.","train"
"39939","Perhaps multiple natural deaths in a family are possible.","train"
"52504","Cities of the Plain , by Cormac McCarthy (Knopf).","train"
"95718","According to Common Cause, the political parties are spending millions of dollars as independent expenditures on ads that were designed and produced by the candidates' own campaign organizations.","train"
"106906","They arrived in the summer of 1996.","train"
"26922","The Prodigal Son is an old story.","train"
"108699","The people who should be looking into these allegations is not a partisan prosecutor but the EEOC, she opined on the talk-show circuit.","train"
"25482","And I feel that very much.","train"
"45486","Regular posting of new material will resume the evening of Monday, July 7.","train"
"85576","Faith is about the metaphysical world, that world of events, occurrences, and mysteries that by their very nature can never be proved objectively.","train"
"102956","well, obviously ...","train"
"6688","Inside the Oval  White House Tapes From FDR to Clinton","dev"
"52211","The most avid practitioners are Mormons, who believe that ancestors can be saved through posthumous baptism and have established 3,200 genealogy libraries around the world to encourage conversions.","train"
"5331","How you served vs. whether you served.","dev"
"63681","Welfare for flying rats.","train"
"108323","Arafat is also ailing and has no clear successor.","dev"
"54216","It is also essential to consider it when weighing the merits or ills of a proposed change in tax rates.","train"
"95509","The magazine hiked ad rates accordingly, pricing quirky advertisers out of the magazine in favor of big national ones.","train"
"95588","Mathew Brady died in 1896.","train"
"135160","Click Nobel Prize Internet Archive Hayek Page , and you'll find yourself ...","train"
"29643","One reason for this is that Madonna's pregnancy during shooting required her Dior finery to mask her thickening midsection, whereas photos of Evita in the clothes show that her slimness and tiny waist--maintained both by will and by deteriorating health--were a strong focus of her visual appeal.","train"
"143195","I am someone who is a uniter, not a divider.","train"
"143881","His camera sweeps and then stops to probe--it fixes on an object and holds it up for scrutiny--and then goes back to sweeping.","train"
"136466","We need your help and advice on this issue, before it's too late.","train"
"138991","Forbes periodically slaps Republicans in Congress for  Get real or get out!","train"
"105508","He doesn't really want to run, but perhaps he can use the threat of a candidacy to make himself a behind-the-scenes player, the guy who delivers the left to Al Gore or Bill Bradley.","train"
"136461","If my actions won't, in the big scheme of things, make a teeny, tiny spot of difference, and the Web as we know it is doomed eventually whatever I do, is it moral of me to download those huge film-and-sound files that I might someday like to see, eventually discarding them without even opening them just to get back the local disk space?","train"
"21012","My article does not say or imply that real earnings growth only reflects retentions and that dividend growth must be zero or that all valuation techniques are out the window for firms that don't pay dividends.","dev"
