"promptID","premise","splits"
"20125","And finally, if you want to give policy advice, it's not enough to know your numbers.","train"
"33375","The network said the movie would provide instructive lessons about the issues teen-agers face.","train"
"126847","Tom is the winner of a year's supply of Turtle Wax, and he will receive his prize just as soon as the Shopping Avenger figures out how much Turtle Wax actually constitutes a year's supply.","dev"
"7184","The death of LBO fervor, which in practical terms meant the death of banks' willingness to lend freely to almost anyone, forced KKR to refocus its business around the strongest deals possible.","train"
"32609","Lucky us, we get to watch.","train"
"143315","I now have my own literary oeuvre . This entitles me to certain privileges, such as employing foreign words in my writings (see previous sentence) and living on the Upper West Side of Manhattan.","train"
"24784","The cynical answer  They don't.","train"
"74086","Plenty of Hollywood glamour  The cover triptych shows the usual fresh crop of movie idols to-be.","train"
"60392","Newsweek 's cover story looks at interfaith marriages.","train"
"82575","I recently saw statistics saying that there are about 5 billion people in the world, about 2 billion of them Christians and about 13 million of them Jews.","train"
"64831","In the case of speech, Fiss appears to believe that the reason the American public is less enlightened than he would wish it to be concerning matters such as feminism, the rights of homosexuals, and regulation of industry is that people are denied access to the opinions and information that would enlighten them.","dev"
"40309","Richard Romley, the district attorney for Maricopa County ( which includes metropolitan Phoenix), was perhaps the most incisive of those who testified before a Senate Judiciary Committee hearing early this month.","train"
"134350","Why, it's their Chineseness, of course.","train"
"7186","First, the RJR deal was atypical of KKR's broader strategy.","train"
"48932","( Slate 's Explainer examines the bill of attainder at greater length here.)","train"
"63469","It lacked intelligence, introspection, and humor--it was crass, worthy of Cosmopolitan or Star . I do have a sense of humor, but can only appreciate a joke when it starts with a grain of truth.","dev"
"16494","It cannot be outlawed.","dev"
"9091","It happened here about 2.1 billion years ago.","train"
"4331","Chatterbox queried Trudeau about the Dallas Morning News quote.","dev"
"38943","Such large-scale fund raising has confirmed Hong Kong's unique status as the Wall Street of China.","train"
"2815","Others worry that Mossad's botched mission will occasion a new, high-profile panel that will dig up more dirt about the agency.","train"
"90202","A piece questions a new approach to cracking down on school  In California, Florida, and Michigan, prosecutors are imprisoning the parents of chronic truants for up to 90 days.","train"
"48454","These revelations were embarrassing to Clinton's opponents, wrote the Washington Post . The Sun-Times quoted Rahm Emanuel, Stephanopoulos' successor, on the  From Day One I always thought this was politically motivated and had politics written all over it; after five years, it is nice to have the truth catch up with the president's political opponents.","dev"
"105082","Instead, they're attracted by unabashed, ideologically strict insistence on assimilation through English education.","train"
"108588","A group of guys went out for a drink after work, and sitting at the bar was a real  a 6 foot blonde with a fabulous face and figure to match.","dev"
"2262","She buried his remains to spare her mother the gruesome sight.","dev"
"80268","TV ads are dumb, both in the sense that they tend to be crudely demagogic appeals, and because they can't target segments of the electorate with any degree of accuracy.","train"
"21129","The movement developed out of refugee Koranic schools in Pakistan.","train"
"100674","Lichtenstein was able to construct an art that approached real monumentality, says Time 's Robert Hughes.","train"
"110806","The real focus here is on the methods [and] motives of the independent counsel, said Carville, accusing Starr of wiring women in hotel bars and plying them with whiskey.","train"
"12901","The men are punished lightly, if at all.","train"
"23901","Then Shuman claims that Linux provides no graphical user interface.","dev"
"125156","The courses, which often involve role play, teach active listening and conflict resolution.","train"
"6142","There is an increased sense of desperation in China about Taiwan.","train"
"112133","Would the ethics cops have complained?","train"
"48855","b) Did not quit on principle after Clinton admitted lies.","train"
"128939","asked Chief Justice William Rehnquist.","train"
"119626","One thing that is clear is that the West--the IMF, the Western governments who provided the funds for the last, doomed rescue package--have come out looking like chumps.","train"
"17877","(Click here to sign up.)","train"
"24012","Instead, Gore cut him off--and now Bradley can't connect his campaign-finance crusade, under the rubric of reform, to his challenges to existing welfare-state policies on health and education.","train"
"57303","Adults have always been struck by how much teen-age communication can seemingly be accomplished by emitting one of perhaps half a dozen subverbal phonemes, and it will be instructive to watch as something along these same lines spreads to the general population.","train"
"86861","Featuring prominently in an exhibition at the Tate Gallery in London, it is said to be the bed in which the artist spent a week contemplating suicide after breaking up with a boyfriend.","train"
"34340","He makes everyone nervous, and no one has a good time.","train"
"19130","In the meantime, Ventura is pursuing the Bulworth option.","train"
"115724","New, tougher food-inspection standards will help, but no one predicts a day in which all food will be perfectly free of disease.","train"
"44280","In introductory speeches Gore called him Hatcher, Clinton called him Thatcher.","train"
"55852","Bob Dole issued a letter pretending to have spearheaded the GOP's separation of the two bills, but the Washington Post disclosed that congressional Republicans had actually forced the idea on Dole.","train"
"123895","Though he abstains from showbizzy campaigning, he markets his virtue and exploits his legend.","dev"
"17306","In a poll of 773 chief executives in 23 countries, consultants Watson Wyatt Worldwide found that most think productivity peaks around age 43.","train"
"92320","And in this new world it's not the company that owns the assembly line that has real power.","train"
"88204","Consider Ehrlichman's reference to a certain left-wing Harvard professor, [first name unknown] Pomerantz, or whatever his name is, whose generosity towards the George McGovern campaign raises Nixon's suspicions.","train"
"6802","The truth is that most Republican leaders don't actually take their alleged position on abortion seriously.","train"
"54447","We start with the fine review of a shockingly funny comedy about eye disease.","dev"
"76535","Everest warns that even more climbers will probably die there this year.","train"
"16694","If granny needed an operation, there went the tuition for junior's college.","train"
"134990","But there is a larger philosophical flaw in the best colleges rankings.","train"
"32945","I found Steven E. Landsburg's piece Pay Scales in Black and White extremely unconvincing.","dev"
"71644","They refrain from defacing Mercedes or Lexuses, these being objects of envy, not resentment.","train"
"50786","Most people would rather keep what they have than risk it for a hypothetical payoff.","train"
"15791","Despite huge projected increases in food production, per capita food consumption in South Asia, the Middle East, and the less-developed nations of Africa will scarcely improve or will actually decline below present inadequate levels.","dev"
"76513","In a sense, all European governments are angling to shift the blame for financial reality onto someone else via the euro.","train"
"24659","Beijing views the United States as the one country that can influence China's emergence as a major global political and economic power in both a positive and a negative direction.","train"
"130630","Akhil Reed Amar made a disturbing comment in his dialogue with Alan Dershowitz on Truth and Crime.","train"
"4681","Both the timing and the policy are subject to question.","train"
"128637","Celebrity fathers who don't want to know their out-of-wedlock offspring and celebrity mothers who don't want to know the fathers of their out-of-wedlock children have also been in the news.","train"
"115806","Even the singers don't like these songs.","train"
"67700","Violent movies.","train"
"36774","But I never went after him.","train"
"37128","Saddam obviously cares nothing for the suffering of his people, except to display their torn bodies on television as evidence of American evil.","train"
"12995","The Internet facilitates the sort of communications and activism that the Fords and Carnegies prayed PBS would spark.","train"
"40781","Nobody knew whether there was life on Mars because, oddly enough, nobody had looked until now.","dev"
"101141","(Click to learn more about the surprising Islamic origins of this argument and what Ludwig Wittgenstein had to say about it.)","train"
"68632","This, in turn, would inspire Greece to intervene to restore order and protect the Greek minority in Macedonia.","dev"
"29631","And as the happy experience of America under Bill Clinton has shown, it is quite possible to reduce the deficit and increase employment at the same time.","train"
"55040","So does that of my fellow general editor, Nelly MacKay.","train"
"64483","The Weekly Standard 's John Podhoretz compares Horowitz's conversion to conservatism to Whittaker Chambers' magisterial tale of apostasy, Witness . Leftists dismiss the book as score-settling and name-calling.","train"
"64721","Its critics are.","train"
"21509","They look up slate in their index and see that it often occurs on the same page as roof, so they suggest this as a possible refinement of the search.","train"
"109096","Which tradition does John Kennedy belong to?","train"
"21770","Pearl Jam detractors still can't stand singer Eddie  They say he's unbearably self-important and limits the group's appeal by refusing to sell out and make videos.","dev"
"33377","Yeah, sneered a New York Times editorial, everyday lessons like whether a newly engaged couple should cement their relationship by exterminating former lovers.","train"
"61737","Does not buy clothes at Banana Republic.","train"
"130561","Landsburg notes, What if he [the president] keeps us out of war through policies that make the world more dangerous for our children?","train"
"51148","A poll of Hong Kong residents finds them sanguine about the city's future.","dev"
"6298","It was the cult of Napoleon in the 19 th century, a young man's craze that went on for generations--the craze that Stendhal described in his character Julien Sorel in The Red and the Black and Victor Hugo in his character Marius in Les Miserables . In the 19 th century, intelligent people in France knew perfectly well that Napoleon had embodied the worst aspects of the French Revolution, had betrayed the revolution's democratic ideals, and had spread death and fire from Spain to Moscow.","train"
"105303","2) The disputed outcome only shows that judging fights is a subjective art.","train"
"66066","Critics previously considered Winterson ( Written on the Body , Sexing the Cherry ) the rising superstar of British fiction, but her latest novel prompts a re-evaluation.","train"
"72533","I'd rather watch Silvo and Paulie Walnuts and Pussy and Tony shoot pool and gripe and plot to kill people, and I'd rather watch Hesh scheme and Christopher explode, than watch Lorraine Bracco act.","train"
"87681","Would we want to have, say, a carbon tax even if we weren't worried about global warming?","train"
"133768","Or, there's the home-schooling movement, a player on the right since the 1960s.","train"
"38096","The Post is pouring resources into tech coverage.","train"
"113908","Treat yourself and bill it to Si.","dev"
"114070","The zoo just opened and there's no one there and it's clear and bright and so quiet you can hear the seals break the water as they circle their pool and the gulls fighting the kept birds for their seed.","train"
"7905","Last week the Enquirer delivered when it said it found out the shocking truth behind the Zippergate scandal.","train"
"71252","To illustrate the Kennedys' penchant for adventure, recklessness, and disaster, the Post compares John's crash to the death of Joe Kennedy Jr., in a World War II bombing mission and to Michael Kennedy's fatal crash into a tree while playing football on skis.","train"
"132153","And even when it became clear that Serbs were slaughtering Bosnian Muslims, Israel was largely silent, and even occasionally sympathetic, about Serb misbehavior.","train"
"103954","Paradise reiterates these themes.","train"
"89708","Individual copies of SLATE on Paper will be available exclusively at Starbucks.","train"
"52737","It works--but not as well as intravenous hydration.","train"
"133922","Second, the claim that Loral hurt U.S. security.","train"
"145272","Indifferent to Yeltsin's latest pick and distracted by upcoming parliamentary and presidential elections, the Duma rubber-stamped the appointment.","train"
"45481","The site, of course, will still be available, including all current contents, The Compost, and The Fray.","train"
"116058","As journalism has become less of a trade and more of a profession, once common vices like embellishment, plagiarism, and binge drinking have ceased to be regarded as charming.","train"
"59180","Auto-safety advocates and editorialists insisted that air bags save many more people than they kill, and worried that the backlash will go too far.","train"
"75569","The results were depressingly consistent.","train"
"5915","On Feb. 22, 1995, Reich testified on the minimum wage before the Joint Economic Committee.","train"
"96587","Lee's book quotes at length a profile of himself that appeared in the Bedford, Va., Bulletin . It is here that the word bumfuzzled appears.","train"
"47551","With Andy Kaufman, it seems not so much wrong as beside the point.","train"
"4911","Hence the high rates charged by Elite Models.","train"
"12322","It's not that hard to imagine a similar message being sent home by someone investigating what happened to Tsingtao.","train"
"116253","Can you point me to housewares?","dev"
"117101","But more important changes are just around the corner.","train"
"1123","Did anyone remember to tape 20/20 for me last night?","train"
"53252","Vernell and Pamela Bass lived in next door to Dahmer.","train"
"40400","I have a friend who was excluded from a jury because he answered yes to the question, Do you think a man who's been arrested is more likely to be guilty than a man who hasn't been arrested?","train"
"142728","The story seems self-conscious, heavy-handed in its intimations of meaning via symbols, preoccupied not with its characters but with its intention of being larger than itself.","train"
"24067","Strategic parents might spend a large portion of their tax cuts, causing interest rates to rise.","dev"
"102851","In Tampopo , when the incredibly attractive couple in white are not actually in a gourmet frenzy, sex is simply food carried on by other means.","train"
"91145","Just as index-fund investing defeats this purpose, so too does trading based on anything other than an evaluation of a company's underlying prospects for the future.","train"
"53495","It's all there--his terrible work ethic, his drug use, his obsession with the mob of the distant past, the mafia of his fantasies (of course he's writing a screenplay, and of course he can't spell).","train"
"51049","The most popular response (the one all the cool kids are writing) plays with the malathion (yeah, right) the city is spraying throughout New York to kill mosquitoes (wink, wink) that transmit encephalitis (go  pull the other one).","train"
"111179","The Standard , published a few days before Deng's death, covers similar territory.","dev"
"47641","Hospitals could hire physician assistants to handle calls that don't require doctors, but that's expensive.","train"
"6744","Who in the hell cares whether anyone thinks someone else will go to heaven?","train"
"74940","I like ethnic humor.","dev"
"106411","His diet was of wheaten bread,","dev"
"50052","The take may be even larger than the student donor tally indicates.","train"
"99288","Citizens, even in the remotest hamlets, could readily communicate with one another, monitoring the doings of Congress, and state and local governments.","train"
"70794","Looking at Saturday's line-up, it's clear the networks are betting that, in your post-holiday stupor, you won't notice the stunning array of box-office bowsers they're  Rudy (Fox, 8 PM), Richie Rich (NBC, 8 PM), Medicine Man (TBS, 8: 05), Poison Ivy (UPN, 8 PM), Corrina, Corrina (TNT, 8 PM), Dunston Checks In (Family Channel, 8 PM).","train"
"57091","Friendly Fire , by Joe Lovano and Greg Osby (Blue Note Records).","dev"
"131972","But these targets still seem far out of reach.","train"
"96716","A Nexis search turns up 368 hits for the two in the first month after the scandal broke.","train"
"145721","But such a show would have meant the museum taking a hard look at its own, often controversial part in the art world.","train"
"46798","Today an economy of truth sometimes just means a lie, albeit one whose seriousness may be debatable.","train"
"140569","It is even said that he has a woman problem, which supposedly finds expression in his defense of church positions on an all-male clergy, contraception, and abortion.","train"
"144133","Now that financial data are compiled and stored digitally, it is cheap, easy, and tempting for the government to cast a wider and wider financial dragnet to build increasingly intrusive computer profiles of citizens.","train"
"90199","An article applauds a Navy decision to build electric drive ships.","train"
"112640","A second chart topper from pop's reigning lover man (Richard Harrington, the Washington Post ). Critics remain undecided about Maxwell's virtues.","train"
"20335","Critics trash Homer's epic-turned-sweeps-month-stunt.","train"
"34218","Dr. Berlin argues that the laws impose a medical intervention in the absence of evidence that forced treatment is likely ...","train"
"32685","The team now faces China, which crushed defending champion Norway 5-0.","train"
"82960","Buchanan finds the most truth in the  Dowd's suggestion is perilously close to the truth.","train"
"100150","Krugman would also have found out that the Buenos Aires Stock Exchange is not representative of the way things  Bonds are important, and what businessmen are doing is important.","train"
"50174","Recognizing that the Internet effectively wipes out national borders, and fearing that the development of new technologies may be impeded by inconsistent tax policies, the federal government has been studying the issue of international tariffs on Internet transactions.","train"
"121548","Amazon.com online, and wait for the UPS driver to show up--while not addressing the question of convenience.","train"
"128401","But at crucial moments in these movies the vampire always seems to forget he has these powers and ends up wrestling around on the floor of a dusty convent or abandoned factory with the earth-bound hero.","train"
"38014","He spends a month in the hole, then chastises his fellow judges for not considering solitary confinement a cruel and unusual punishment.","train"
"142363","On democracy, for example, American activists are raging over China's recent suppression of all democratic dissent.","train"
"133108","The Manson fight is a morality play in which everyone wins.","train"
"39847","There's no telling how far the liberalizing of Lott might go with enough positive reinforcement.","train"
"68069","Exactly who reviled the young senator to such a degree is not broken down further.","train"
"67174","Several pro-life Dems are mounting serious campaigns at the state level, often against pro-choice Republicans.","dev"
"79469","He prods fellow justices to turn in draft decisions promptly and penalizes tardy colleagues by withholding new assignments.","train"
"509","Schumer, like D'Amato, is aggressive, opportunistic, and unpleasant in more ways that I care to discover.","train"
"68286","I am at play right now.","train"
"143646","That's an outcome that seems both fair and economically  The punishment falls on the sinners and thereby deters the sin.","train"
"27825","Nickles advocated a compromise, and Lott expressed interest in Yugoslavia's proposal for a lightly armed U.N. peacekeeping force in Kosovo rather than a fully equipped NATO force.","train"
"67944","Secessionists in Hawaii and Alaska argue that the federal government failed to consult natives before annexing these territories.","train"
