"promptID","premise","splits"
"31666","Satirizing the efficiency of financial markets, he  The market, again by definition, had to be right.","train"
"73768","After a long history of libertarian ideas, he proposes a version of Murray's basic argument, which he calls the nonagression axiom--no one can use force against anyone else.","train"
"53631","For more than a month, Clinton's debauchery and deceit have consumed journalists' attention.","train"
"126740","If Monica must be killed to save the president, she will be killed (metaphorically speaking, of course).","train"
"124867","So this is the only division that obeys all the principles we've stated.","train"
"138413","But there are only a few of us who possess a stout enough psychological profile to allow ourselves or even imagine ourselves purchasing a big cushy wonder boy or girl reclining chair.","train"
"26561","Confidential to  You might have had a better chance of getting your money had the Globe not run a World Exclusive interview in which you're quoted disclosing titillating details about your ex's sexual fantasies and happy-hour proclivities.","train"
"115827","According to the Enquirer , Sawyer became a sort of second mother to the child, whose own parents were recovering drug addicts with no steady employment.","train"
"34393","Chekhov was an ingenious phrase maker, with many of the phrases scattered in his letters.","train"
"134950","As it happens, the meeting was a breakfast, not a lunch.","train"
"49937","Or did they arrive after an earlier migration or settlement of Indo-Europeans from Central Asia, or early Europeans?","train"
"92464","As I put this wretched book down, I thought I heard a cackle from somewhere, and a man with red eyes rasping, Idioten !","train"
"128785","But it is not the most vital work.","train"
"58106","Museum of Jewish  A Living Memorial to the Holocaust (New York City).","train"
"33739","And milk, and oats, and straw, Thistles, or lettuces instead,","train"
"89003","Trump's  The Democrats and Republicans have become too polarized and extreme.","train"
"141223","On the other hand, this druggy, undulating succession of ostinatos is as difficult, as dissonant and woolly, as anything the quintet recorded, suggesting both the psychedelia of King Crimson and the minimalism of Steven Reich.","train"
"103101","Newsweek lambastes the president for diplomatic errors and missed opportunities: Security advisers originally told the administration to offer President Slobodan Milosevic a face-saving compromise; when action became inevitable, they recommended strengthening NATO's military threat; finally, as airstrikes began, they urged planning for the refugee crisis sure to come.","train"
"13231","Even if the attendees were never explicitly asked to open their checkbooks on these visits, the administration's intention was obvious.","train"
"40704","The overarching paradox of his life, lucidly detailed by Rayfield, is the state of Chekhov's health and his attitude toward it.","train"
"52021","The New York Times offered moral indignation","train"
"118299","He has already demonstrated his acumen at milking the confrontation with Helms for its maximum theatrical and political value.","train"
"15800","Even if we had the will to do it, we couldn't stop killings everywhere.","train"
"4075","Hillary could have known in detail, known in general, not wanted to know, or truly had no idea.","train"
"33764","A succession of discoveries has taught us about archeabacteria, very ancient and primitive single-cell organisms that live in the places you'd least expect anything to call home.","dev"
"117834","They can call it vice.","train"
"14334","For most of this century, U.S. corporations featured rubber-stamp boards of directors handpicked by management and uninterested in rocking the boat.","train"
"86439","Many Republicans thought Bush's dad lost in 1992 because he was out of touch.","train"
"33244","Despite the pain and humiliation, the inmates love the rodeo and feel free for that one day.","train"
"19677","In Promiscuities , the mantra is The Slut.","train"
"112464","(Most  A fictitious manservant, supposed to be a sort of African-American Everyman, contemplates assassinating Wallace.)","train"
"15070","It alienated sponsors and neighbors and overshot its budget, amassing a $600,000 annual deficit by the early '90s.","train"
"118170","Clinton recovered his lost popularity by resisting domestic budget cuts, while his centrist values agenda helped to solidify his electoral gains.","dev"
"132509","That's the kind of truth that reveals itself to documentary filmmakers after the fact, when they go over footage and discover unexpected patterns, dissonances, glimmers of a universe that's richer and messier than the one they set out to portray.","train"
"90947","Republicans reply that they're serving their country by debunking and thwarting a bad policy administered by a bad president.","train"
"85436","Your query involves some interesting concepts.","train"
"67602","To find your name, try the Internet White Pages, WhoWhere?","train"
"84214","But Clinton enjoys the librarian look, too.","train"
"101933","The Waco mess, however, has exposed the limits of mere honor.","train"
"33758","Perhaps we surface-dwelling life forms are the exceptions--bizarre mutations of the normally deep-dwelling archeabacteria that populate the interiors of planets all over the galaxy.","train"
"11362","The volumes are available again but won't be returned to the stacks until the damp library itself gets renovated.","dev"
"72875","The policy succeeded, and I was fortunate to have had the opportunity to make that contribution to my people.","dev"
"89742","In the New Republic , Jed Perl deflates the hype surrounding Robert Rauschenberg's Guggenheim retrospective.","train"
"101286","There are two challengers to these top dogs.","dev"
"34343","He isn't always this way.","train"
"31968","By one estimate, Russia's economic output would more than double if the Russians simply sold off their natural resources instead of trying to make something out of them.","train"
"49053","(Reagan unconsciously seconded this judgment at the 1988 Republican convention when, botching a quote from John Adams, he declared, Facts are stupid things.","train"
"142696","Of course it is true that for a given level of spending, lowering one tax will require raising another.","train"
"83153","But I don't want to make too much of my complaints, given that, in my little circle of friends, no error or misjudgment on Roth's part appears to have inhibited anyone's desire to subject American Pastoral to analytic vivisection.","train"
"105667","Personal History's false modesty begins to evaporate after Phil's suicide in 1963.","train"
"86512","This is not an antitrust violation.","train"
"71368","She's a crutch.","dev"
"67226","I think he perceives our friendship as being stronger than it is.","train"
"45898","Indeed, the computer companies that wanted to take IE off their desktops (the behavior Justice wants to prevent Microsoft from forbidding) probably intended to give Netscape Navigator an exclusive position on the desktop.","train"
"72219","Campaigns are using the Internet as an organizational and fund-raising tool.","train"
"145984","Furthermore, while there have been no definitions or real elucidations, the discussions seem mired in the concept of a personal Christian-type deity, as though the ability to prove or disprove the existence of that sort of entity is in some way dispositive.","train"
"42503","Previous Readme columns","train"
"65173","Steve Largent, R-Okla., explains the link between abortion and Social Security to Meet the Press (NBC) viewers.","train"
"137693","How had we learned?","train"
"102512","The Washington Post and Los Angeles Times withhold the story from their first editions but include it on Page One of the home-delivery editions.","train"
"44155","Clark also expressed the hope that he and Redgrave could continue with their marriage.","train"
"32078","George W. Bush and Bill Bradley are not talking about individual holders of wealth.","dev"
"26557","It's just a sneaking suspicion.","train"
"97851","Paltrow, as ever, is inhumanly gorgeous, like some Close Encounters of the Third Kind creature, with that elongated neck and those stringy limbs, that big face with its faintly mocking beatitude.","train"
"133273","There are several other chemicals in marijuana that may modify the effects of THC alone, and smoking a drug is a different experience from injecting it.","train"
"122260","News also offers a sidebar on scandal profiteers, from Gennifer Flowers ($500,000 since 1992 from the Star , Penthouse , and her book publisher) to Julie Steele ($7,000 for selling a photo to the National Enquirer ).","train"
"84435","We do not fear the forces of nature as much as our species once did, because we understand those forces better.","train"
"66644","Remove the children!","train"
"45373","Would the story have broken if not for the Web?","train"
"65693","It may be fun to say, as Frank put it in the Baffler , that William S. Burroughs' inspirational writings are boardroom favorites, his dark nihilistic burpings the happy homilies of the new corporate faith.","train"
"16685","News remains wary, doubting the chances for a continuing, multidecade boom.","train"
"103284","I still get up when a woman enters the room, open a door for her, and offer my seat on a bus.","train"
"137328","But then Moses bumps into his real sister, Miriam, and brother, Aaron, and learns the truth about his origins.","train"
"102974","Perhaps they didn't, because they had in mind the conclusion of Aesop's famous fable--the one about the mice who decided to protect themselves from their sly and treacherous enemy, the cat, by tying a bell around its neck.","train"
"110454","Hillary's rage that night was surely one of the most authentic sights ever shown on television, prompting the thought that, unlike the absurd Linda Tripp, both Clintons really are us, in our various phases--and incidentally that Hillary may be the only first lady in my lifetime (which goes back a bit) that one can even imagine being friends with.","train"
"116300","to call it fiction (Gail Caldwell, the Boston Globe ).","train"
"108707","They are welcome to this cause.","train"
"106604","Team owners have also boosted ticket prices at the new parks, charging about 35 percent more than they did at the old parks.","train"
"125753","Were these counterparts--mainly big banks and other institutional investors--simply naive?","train"
"46337","Under the old rules, the federal government would match the money states spent, according to a formula that took account of state need and benefit levels.","train"
"21693","Thierry Mugler's black satin one-piece took the sado-maso route with stark black bands clutching ribcage and upper thigh, also for $750.","train"
"56985","Disney CEO Eisner, who's actually underrated as a pop-culture maven (he was responsible for Happy Days and Welcome Back, Kotter ), insists that ABC's downturn is cyclical and that it will soon return to life.","dev"
"125317","The tactic is to fight Dole to a draw or a near-draw on the tax issue; that would be an intermediate victory for Clinton, and make a November victory more likely.","train"
"31938","The previous record holder, Michael Collins , took in about $5 million less.","train"
"1052","We're both thrilled, our parents are happy, and our mutual friends haven't quit telling us that they told us so!","train"
"121812","The choice for others is whether to force him to make the right choice, or to continue deriving profit and entertainment from his illness.","train"
"65782","Clinton has said oral sex doesn't count.","train"
"99802","The charities, Paris adds, don't endorse the product at all.","train"
"4595","Lately, however, there is less and less of this in literature.","train"
"135584","The Globe reports that comic Pauly Shore is terrified that his missing puppy has been eaten by coyotes, while Brad Pitt forces his overweight mutt to work out on a treadmill for 30 minutes a day.","train"
"118589","It must be  It cannot tarnish the presidency, and it must be acceptable to Clinton.","train"
"122682","We have heard, seen this pattern before.","dev"
"42462","By contrast, many nerds can be handsome (Gore) or self-confident to the point of arrogance (Gates, Gingrich).","train"
"47868","AT&amp;T and MCI have protested the tax and pledged to pass the cost on to  MCI charges 5 percent on all out of state long-distance calls, and AT&amp;T charges a flat rate.","dev"
"71908","One more anti-Giuliani screed or an actual comment on the question at hand?","train"
