,0
0,6
1,5
2,7
3,5
4,12
5,5
6,7
7,6
8,7
9,7
10,12
11,3
12,12
13,11
14,12
15,7
16,5
17,15
18,7
19,13
20,12
21,5
22,7
23,9
24,10
25,4
26,9
27,16
28,6
29,4
30,10
31,17
32,11
33,13
34,6
35,11
36,13
37,7
38,8
39,12
40,4
41,6
42,9
43,7
44,5
45,5
46,9
47,10
48,9
49,7
50,7
51,20
52,5
53,12
54,3
55,15
56,5
57,11
58,22
59,17
60,4
61,13
62,17
63,10
64,16
65,10
66,17
67,12
68,6
69,9
70,11
71,9
72,5
73,7
74,11
75,6
76,12
77,10
78,7
79,11
80,7
81,15
82,10
83,8
84,9
85,14
86,10
87,9
88,10
89,3
90,8
91,3
92,9
93,7
94,12
95,7
96,6
97,10
98,10
99,8
100,4
101,6
102,6
103,4
104,6
105,14
106,6
107,10
108,3
109,4
110,6
111,11
112,4
113,5
114,14
115,10
116,9
117,3
118,7
119,3
120,7
121,19
122,5
123,6
124,15
125,7
126,5
127,9
128,19
129,7
130,17
131,7
132,6
133,12
134,5
135,9
136,7
137,9
138,7
139,6
140,3
141,7
142,5
143,7
144,7
145,13
146,7
147,9
148,12
149,9
150,8
151,13
152,14
153,13
154,6
155,15
156,12
157,4
158,5
159,12
160,11
161,12
162,6
163,8
164,5
165,12
166,6
167,5
168,4
169,6
170,6
171,13
172,18
173,10
174,9
175,17
176,14
177,10
178,7
179,4
180,10
181,7
182,9
183,9
184,7
185,10
186,11
187,9
188,4
189,7
190,9
191,10
192,6
193,11
194,5
195,7
196,6
197,8
198,13
199,4
200,6
201,7
202,7
203,8
204,6
205,7
206,6
207,4
208,4
209,6
210,7
211,8
212,14
213,10
214,13
215,15
216,4
217,6
218,4
219,10
220,5
221,5
222,8
223,7
224,7
225,6
226,10
227,9
228,6
229,11
230,7
231,4
232,5
233,3
234,11
235,7
236,5
237,4
238,11
239,5
240,8
241,6
242,7
243,7
244,10
245,7
246,8
247,6
248,11
249,9
250,10
251,10
252,6
253,5
254,5
255,15
256,5
257,5
258,9
259,14
260,6
261,4
262,5
263,14
264,9
265,15
266,14
267,11
268,12
269,9
270,6
271,10
272,10
273,6
274,8
275,9
276,8
277,8
278,6
279,5
280,10
281,12
282,5
283,6
284,10
285,6
286,6
287,6
288,12
289,7
290,14
291,6
292,10
293,9
294,14
295,9
296,13
297,17
298,14
299,5
300,14
301,8
302,12
303,5
304,12
305,6
306,14
307,10
308,4
309,6
310,10
311,6
312,8
313,9
