,0
0,0.25
1,0.11764705882352941
2,0.15789473684210525
3,0.23809523809523808
4,0.041666666666666664
5,0.17391304347826086
6,0.030303030303030304
7,0.38461538461538464
8,0.0
9,0.07142857142857142
10,0.45
11,0.21428571428571427
12,0.28
13,0.09523809523809523
14,0.2
15,0.42857142857142855
16,0.23529411764705882
17,0.2608695652173913
18,0.18181818181818182
19,0.2727272727272727
20,0.23529411764705882
21,0.15789473684210525
22,0.11538461538461539
23,0.35294117647058826
24,0.23529411764705882
25,0.0
26,0.125
27,0.125
28,0.25
29,0.3333333333333333
30,0.02127659574468085
31,0.25
32,0.1111111111111111
33,0.20588235294117646
34,0.13043478260869565
35,0.125
36,0.2727272727272727
37,0.14285714285714285
38,0.041666666666666664
39,0.14285714285714285
40,0.25
41,0.15
42,0.7777777777777778
43,0.125
44,0.09090909090909091
45,0.1111111111111111
46,0.08333333333333333
47,0.2222222222222222
48,0.5294117647058824
49,0.125
50,0.04
51,0.21739130434782608
52,0.4
53,0.4375
54,0.05555555555555555
55,0.2
56,0.0
57,0.0
58,0.0
59,0.2727272727272727
60,0.16666666666666666
61,0.05
62,0.2
63,0.35714285714285715
64,0.041666666666666664
65,0.17647058823529413
66,0.08333333333333333
67,0.11538461538461539
68,0.03125
69,0.18181818181818182
70,0.2222222222222222
71,0.21428571428571427
72,0.3469387755102041
73,0.2777777777777778
74,0.07692307692307693
75,0.15384615384615385
76,0.06896551724137931
77,0.21052631578947367
78,0.3076923076923077
79,0.1111111111111111
80,0.14285714285714285
81,0.16666666666666666
82,0.0
83,0.21052631578947367
84,0.16666666666666666
85,0.18518518518518517
86,0.07407407407407407
87,0.2777777777777778
88,0.14285714285714285
89,0.2631578947368421
90,0.13333333333333333
91,0.4
92,0.06666666666666667
93,0.6
94,0.23529411764705882
95,0.19047619047619047
96,0.2222222222222222
97,0.2631578947368421
98,0.8181818181818182
99,0.125
100,0.06976744186046512
101,0.07407407407407407
102,0.03333333333333333
103,0.08823529411764706
104,0.16666666666666666
105,0.043478260869565216
106,0.19230769230769232
107,0.058823529411764705
108,0.2631578947368421
109,0.13043478260869565
110,0.08333333333333333
111,0.17647058823529413
112,0.07142857142857142
113,0.05555555555555555
114,0.23076923076923078
115,0.35
116,0.1891891891891892
117,0.22727272727272727
118,0.07692307692307693
119,0.65
120,0.125
121,0.18181818181818182
122,0.1
123,0.2631578947368421
124,0.2
125,0.025
126,0.07407407407407407
127,0.15789473684210525
128,0.0
129,0.3
130,0.2
131,0.15789473684210525
132,0.3
133,0.2
134,0.04
135,0.13333333333333333
136,0.0625
137,0.07142857142857142
138,0.14285714285714285
139,0.2222222222222222
140,0.23529411764705882
141,0.3
142,0.2692307692307692
143,0.21739130434782608
144,0.1111111111111111
145,0.625
146,0.3125
147,0.12903225806451613
148,0.125
149,0.16129032258064516
150,0.13636363636363635
151,0.045454545454545456
152,0.6923076923076923
153,0.1
154,0.22727272727272727
155,0.7894736842105263
156,0.20588235294117646
157,0.023255813953488372
158,0.13793103448275862
159,0.4444444444444444
160,0.35294117647058826
161,0.3333333333333333
162,0.23809523809523808
163,0.13043478260869565
164,0.25
165,0.07142857142857142
166,0.3
167,0.125
168,0.25
169,0.3333333333333333
170,0.36363636363636365
171,0.13333333333333333
172,0.21739130434782608
173,0.4
174,0.21428571428571427
175,0.5
176,0.2
177,0.1111111111111111
178,0.5
179,0.4
180,0.2857142857142857
181,0.29411764705882354
182,0.09375
183,0.09090909090909091
184,0.058823529411764705
185,0.2
186,0.23076923076923078
187,0.1388888888888889
188,0.13636363636363635
189,0.5454545454545454
190,0.17391304347826086
191,0.08571428571428572
192,0.4
193,0.23076923076923078
194,0.15
195,0.11320754716981132
196,0.3548387096774194
197,0.027777777777777776
198,0.5161290322580645
199,0.1
200,0.06666666666666667
201,0.25
202,0.030303030303030304
203,0.43478260869565216
204,0.2857142857142857
205,0.16129032258064516
206,0.2916666666666667
207,0.1875
208,0.11764705882352941
209,0.20689655172413793
210,0.0
211,0.019230769230769232
212,0.14814814814814814
213,0.3
214,0.4
215,0.21428571428571427
216,0.1111111111111111
217,0.08333333333333333
218,0.3
219,0.058823529411764705
220,0.18181818181818182
221,0.14285714285714285
222,0.2727272727272727
223,0.5238095238095238
224,0.5
225,0.058823529411764705
226,0.16
227,0.15789473684210525
228,0.08333333333333333
229,0.5416666666666666
230,0.14285714285714285
231,0.075
232,0.02857142857142857
233,0.08333333333333333
234,0.25
235,0.21428571428571427
236,0.125
237,0.35714285714285715
238,0.1111111111111111
239,0.3333333333333333
240,0.2727272727272727
241,0.041666666666666664
242,0.13043478260869565
243,0.26666666666666666
244,0.1724137931034483
245,0.14285714285714285
246,0.16666666666666666
247,0.046875
248,0.034482758620689655
249,0.14285714285714285
250,0.125
251,0.11764705882352941
252,0.11764705882352941
253,0.16
254,0.038461538461538464
255,0.14285714285714285
256,0.0
257,0.5357142857142857
258,0.25
259,0.1111111111111111
260,0.13333333333333333
261,0.0
262,0.08571428571428572
263,0.7857142857142857
264,0.07692307692307693
