"promptID","premise","splits"
"59647","(What does it mean when the boyz make illiteracy a fashion?","train"
"26529","The reality of ownership affects Slate in a couple of ways, we think.","train"
"36853","First, they should deliver maximum moral benefit at minimum practical cost.","train"
"87525","The island abandoned its one China policy, which implied China's sovereignty over and eventual reunification with Taiwan.","train"
"66937","Among the allegations is that Tokyo Joe--listen, he calls himself that-- duped subscribers to his e-mail advisory , exaggerating his annual returns by leaving out losing trades.","dev"
"46725","Those who go around exposing unpleasant facts about other people had better be truth-tellers themselves.","train"
"70901","I mastered the words portiere  (goalkeeper), colpo di testa  (header), and quattro minuti di ricupero  (four minutes of injury time).","train"
"108340","See you Aug. 12, or soon thereafter, we hope.","dev"
"139376","The funny thing about the Sumitomo affair is that if you ignore the exotic trimmings--the Japanese names, the Chinese connection--it's a story right out of the robber-baron era, the days of Jay Gould and Jim Fisk.","train"
"43350","Reed argued that the religious right needs to retreat from the shrill language used by Bauer and Dobson, and to abandon radical positions--such as their insistence on a constitutional amendment banning abortion--in favor of more popular, piecemeal solutions.","train"
"27085","Desperate people who have lost all hope for themselves are biologically driven to propel possibly surviving offspring into the next generation.","train"
"72568","As black as it is, Heathers has the same theme as the Ringwald/Cusack movies.","dev"
"75782","More and more people demanded more and more care and, thanks to science and technology, that care was far more likely to be efficacious.","train"
"85714","There is only one glitch.","train"
"105382","But if we cited your telephone number instead, we wouldn't be violating copyright laws--even though Web surfers could hear the same recording by dialing the number.","train"
"143885","In one sequence, Kinsky struggles to compose a piece while Shandurai vacuums.","train"
"116055","Of course, Uncle Chester, along with Slats Grobnik and Aunt Wanda, didn't really exist.","train"
"119656","economy of truth may have lost its purity, but it retains considerable utility.","train"
"79622","This nation, too, seemed antagonistic toward America and bent on global domination.","train"
"90145","Likewise, many Nazi war criminals were punished, sometimes with death, by Polish courts of law.","train"
"7312","Another favorite Republican cause is the Small Business Administration, which exists to make loans to companies that banks deem nonviable.","train"
"14232","In the publicity leading up to the release of Showgirls , Eszterhas gave interview after interview about the importance of the movie, of its deep moral message, its serious purpose.","train"
"123895","Though he abstains from showbizzy campaigning, he markets his virtue and exploits his legend.","dev"
"53378","That's why This Week panelist Linda Douglass picked Johann Gutenberg, the inventor of the printing press, as the man of the  The written word   enables us to preserve our laws.","train"
"142420","(DiGenova says it has since issued five subpoenas and has a hearing scheduled for late next month.)","train"
"144742","The Mars Polar Lander disaster threatens to cripple NASA's space exploration program, which has struggled since the national psychic letdown that followed the moon landings.","train"
"28294","(It was Bergman's spilling his guts to the New York Times that finally shamed CBS into running the Wigand interview.)","train"
"114163","But still, I had many meetings with him, and he showed no signs of distraction or impatience.","train"
"75416","Looking around for branches to bring home, I see the beech trees still hanging on to their frail, colorless leaves and notice that the drooping, short-lived flowers of the maple are about to open.","train"
"133002","Take a remarkable statistic that Shesol cites but lets pass relatively unexamined.","train"
"67108","You take away everything he's got and everything he's ever gonna have, was hailed by some critics as a brave line for Eastwood to utter, given that he has dispatched so many anonymous thugs so offhandedly for so many years.","train"
"111101","When asked about the Bible's literal account of creation, as opposed to the attractive concept of divine creation, every major Republican presidential candidate--even Bauer--has squirmed, ducked, and tried to steer the discussion back to faith, morals, and the general idea that humans were created in the image of God.","dev"
"33972","I have said that I highly regard you and that you have a bright future, and that the things about our relationship were without foundation.","train"
"106622","Turow's book arrived in three days from both Borders and Politics and Prose, in plenty of time before Christmas.","train"
"83746","Newsweek 's cover package surveys hot new tech towns.","train"
"74418","But how were you to know?","train"
"70364","Predicting that he would get a lot of heat for treating the minister with respect, Novak said that Farrakhan was more measured and a lot less confrontational and provocative than a lot of the politicians we talk to regularly on this program.","train"
"135795","May God bless the brave men and women at CNN who will be working so hard and with such pleasure in the coming days.","train"
"78076","In fact, they were assigned to these groups at random.","train"
"13759","Whether all that amounts to a tax hike or not depends on whether you count not getting previously guaranteed tax cuts as a tax increase . But there is a threat of a real tax increase.","train"
"16304","It can be quantified.","dev"
"121974","Part of what's appealing about Chicago is that it's more open and democratic than other comparable elite institutions.","train"
"12010","This obscures a more sophisticated skepticism about whether he has a substantive vision to begin with, much less a serious plan to achieve it.","train"
"103455","Now they're telling mothers to deny food to infants all night long once the kids are a few months old.","dev"
