"promptID","premise","splits"
"110369","Maybe black stuff is still so suspect that we need celebrities to get reference books.","train"
"99291","Party entrepreneurs were often newspaper editors and postmasters, and postmasterships quickly became a staple of party patronage.","train"
"123771","Eleven European countries adopted a common currency, the euro.","train"
"27714","Kristol opines that it's worth being a little bit outraged by Clinton's cynical tactics, but Paul Gigot ( NewsHour ) and Shields stress that the public does not share his outrage.","train"
"101877","(Even if they said they'd done it, Bob says, would you believe them?","dev"
"24215","It's intellectually stimulating,  he says.","train"
"91401","But people believe , or want to believe.","train"
"85152","Then the Serbs, in defiance of a cease-fire and NATO and U.S. warnings, shelled the area around the massacre site.","train"
"19905","As long as you satisfy two simple criteria, I'm willing to call you rational.","dev"
"36774","But I never went after him.","train"
"108269","Companies use a variety of goodies to lure a senior executive from the outside.","train"
"73403","Idiot, says Alan Dershowitz on Late Edition . He forfeited attorney-client confidentiality and thereby compromised his client's rights by volunteering too much of his conversations with Lewinsky on the shows.","train"
"45795","If you want to enlarge your repertoire, however, you might try saying, I don't believe I know you, and continue on.","train"
"136248","(Or click to read my summary of Wolfe's and Rose's positions.)","train"
"71645","Donald Trump walks the streets unafraid that someone will scrawl some harsh architectural criticism across his vast backside.","train"
"49933","Hours before, Netanyahu had given a speech insisting that Israel would not halt the rapid construction of a controversial housing project in East Jerusalem or make further concessions to halt terrorism.","train"
"46992","Most ironic:  The Globe salutes all the much loved public figures who passed away in 1999, most notably John F. Kennedy Jr. and Carolyn Bessette Kennedy.","train"
"24128","Pecker is a breezy, agreeable picture--a charmer, thumbs-up, three stars--but there's something disappointing about a John Waters film that's so evenhanded and all-embracing, even if its sunniness is ironic.","train"
"86927","The cover story says pro sports are in trouble.","train"
"137430","I don't think any of that will happen to Ben.","train"
"139818","It was no surprise to read that Kirk Jones, the film's writer and director, doesn't hail from a small town in the Irish Republic or anywhere close.","train"
"73657","The Wall Street Journal editorial page lobbies for lower capital gains rates on an almost daily basis and has been doing so for more than two decades.","train"
"25489","For now we have to set the precedent that presidents of the United States should so behave themselves as to merit the confidence of the world.","train"
"109661","The industry now plans to strengthen warnings that children should be kept, appropriately harnessed, in the back seat, where they will be neither helped nor harmed by air bags.","train"
"133519","Borderline reviews--competent but utterly unexciting (Natalie Nichols, the Los Angeles Times )--for the band's first album in five years.","train"
"62109","Trapped in Monicagate","train"
"46880","Despite all the hoopla over a pro-choice advocate's confession that he had lied about the circumstances under which the procedure is generally used, only five lawmakers switched their votes from no to yes.","dev"
"59086","But it doesn't exactly count as a trophy from the barricades.","train"
"127836","Some bugs are hell to track down.","dev"
"21085","Should Mike Wallace be pissed off?","train"
"40110","The remarkable fact is that, at this very moment, Apple Computer is a larger company than Microsoft.","train"
"136464","Or is bandwidth abuse a real moral question?","train"
"53297","A victory by Deep Blue would indicate its superior computational skills, but not a capacity for conscious thought.","train"
"52569","Before 1966, we had a motley collection of teen magazines and fan club publications.","train"
"549","It's currently building the F-117A Stealth fighter and the thoroughly unnecessary F-22 for the Air Force, and is bidding against Boeing for the contract to build the Joint Strike fighter, the last great contracting plum of the century.","train"
"136887","This week, he apologizes for offending viewers, pronounces slavery an unmitigated evil, and claims to have meant only that our society was enriched by African-Americans.","train"
"116713","Two economists at Virginia Commonwealth University--yes, here are the economists again, but this time making a more plausible argument--studied millions of auto-accident claims filed between 1989 and 1993.","dev"
"9962","No one thinks he can do it.","train"
"128823","His meetings last week with President Clinton and Yasser Arafat were roundly applauded for rebuilding relationships former Israeli Prime Minister Benjamin Netanyahu had soured, but David Plotz explains in Slate why Israelis are . In the Washington Post , Henry Kissinger warned Israelis not to leave the United States out of the peace process, while an op-ed piece in the Israeli paper Ha'aretz cautioned that congressional Republicans, under the sway of the right-wing Israeli Likud Party, will throw spikes into the newly energized peace train.","train"
"98048","OK, so maybe that's because not all 78 are true.","train"
"52504","Cities of the Plain , by Cormac McCarthy (Knopf).","train"
"13266","And people in Washington threw up their hands in alarm and said, 'My goodness, he attacked the chairman.","train"
"141233","Double up, indeed.","train"
"42321","Now sink of sorrow I who live--the more the wrong!Who wishing death, whom death denies, whose thread is all too long;Who tied to wretched life, who looks for no relief,Must spend my ever dying days in never ending grief.","dev"
"87298","Will Tina's notorious lavishness irk the frugal duo?","train"
"28105","Prudie thinks you're handling things perfectly.","train"
"89386","In politics, the yang predominates.","train"
"146060","We have made subtle hints and mentioned that they need to start looking for their own place.","train"
