"promptID","premise","splits"
"65173","Steve Largent, R-Okla., explains the link between abortion and Social Security to Meet the Press (NBC) viewers.","train"
"139595","Or just a philosophy of any weapon to hand?","dev"
"85660","Newsweek excerpts the forthcoming memoir of former Air Force bomber pilot Kelly Flinn, who was discharged for adultery.","train"
"131624","So it has gone, with conspiracism playing a role in crisis after crisis.","dev"
"135540","They shouldn't worry, he pats her down.","train"
"80457","Many attributed a rise in the company's stock to optimism that a freshly sated DOJ will back off the alleged breakup plan.","train"
"119901","Most pundits side with bushy-headed George Stephanopoulos ( This Week ), arguing that only air strikes would be politically palatable.","dev"
"39947","Under a progressive tax system, the only way to eliminate the marriage penalty is to go back to relatively higher taxes on singles.","train"
"89879","Women's World Cup win.","train"
"119373","Well, I'm sure as hell not buying Jumbo anymore!","train"
"71424","Only about former football players are you not allowed to say so.","train"
"71977","from generation to generation (Michiko Kakutani, the New York Times ). A few, like Pearl K. Bell in the Wall Street Journal , find a surfeit of sweetly obedient docility in the novel and say parts are perilously at the edge of sentimentality.","dev"
"40162","In fact, the evidence thus far is quite depressing in this regard.","train"
"86472","Slate could have put someone with a reasonable grasp of elementary finance and a balanced viewpoint in charge of writing a tax piece.","dev"
"72066","Is there someone in there?","train"
"114928","Why doesn't it cost more?","train"
"62668","Meanwhile, the press unearthed problems with his anonymous  1) She faces criminal charges for allegedly threatening to kill her ex-boyfriend and his girlfriend and 2) a female co-worker has filed a complaint accusing her of physical harassment.","train"
"42710","Gingrich rose to fame by destroying a powerful Democrat (House Speaker Jim Wright)","train"
"23352","Dell Computer, for instance, would be at least five times as hard to acquire today as it was a year ago.","train"
"57594","Today these seem as quaint as hand-bound books or handwritten letters.","train"
"29933","If that's censorship, so be it (Bill Reel, Newsday ). (Click here to read Jon Robin Baitz's take on the controversy in Slate 's Diary.","train"
"68229","And then there's everyone else in the city.","train"
"74480","There are indeed invocations of the Holocaust to which I'd apply this description.","train"
"88390","When an anonymous benefactor provides him with the means to travel to New York and show his paintings at a SoHo gallery, he goes somewhat mulishly.","train"
"13404","Under Burger, the conference--the meeting where justices discuss cases--was a notoriously windy affair.","train"
"4433","Look at the landscape of his life and you'll see a boneyard.","train"
"111698","News groaned that Buchanan seems poised for another round of bashing the front-runner.","dev"
"94898","During the '70s and '80s I packed up each February and headed west to work replanting clearcuts and thinning young trees in the rainy woods around Forks.","train"
"63197","A $16 billion discrepancy may not seem much when measured against the total budget, with all its sacrosanct or unavoidable obligations.","train"
"33650","That means, in turn, that it's hard to figure out whether a company will be profitable next year, let alone whether its stock price is going to double.","train"
"13756","It is that prospect that may bring Republicans together to defend a CPI everyone knows is inaccurate.","dev"
"92257","In the 1830s and 1840s, the system accounted for more than three-quarters of U.S. federal employees.","train"
"100021","The WWF now admits that pro wrestling is fake--they call it sports entertainment--but wrestling still packs in the stadium crowds and attracts cable TV viewers.","train"
"47958","For the most part, however, listening to lingerie designers ramble insipidly about the form, function, and sensuousness of undies makes one suspect that the special was conceived largely as an excuse to show shot after shot of scantily clad breast, buns, and crotches.","train"
"92003","Paul Kailor says that reproduction is not guided by a moral imperative toward humanity.","train"
"106130","It has always been true that such risks could in principle be hedged away through ","train"
"142204","Michael Kinsley writes in his Sept. 28 Dialogue  And there's no question whether","train"
"26460","While it's probably true that democracies are unlikely to go to war unless they're attacked, sometimes they are the first to take the offensive.","dev"
"34954","Time 's caustic cover story (War, we are shocked to discover, is not a video game) derides the White House's apparently unshaken faith in air power.","train"
"35271","He's a hippie in a suit.","train"
"10082","One of my colleagues' wives insists I've got this wrong--she says she's so loyal to her own dry cleaner that no discounter can lure away her business.","train"
"64405","But critics can rest assured that Pokemon won't last.","train"
"145987","Jacob Weisberg rates the , the , and the in Ballot Box.","train"
"97302","Criticisms of the  The computers do nothing useful, and the futuristic designs are not anything people might actually want to wear ( Business Week ).","train"
"72056","This seems completely wrongheaded.","train"
"138336","An article argues that liberals should oppose the National Endowment for the Arts on the grounds that art does not need federal subsidies.","train"
"83189","Well, Slate has brought punditry to almost unimaginable new heights with its ongoing Is There a God?","train"
