"promptID","premise","splits"
"4174","For such people, he said, the Pope becomes persona non grata when he tries to convince the world of human sin.","train"
"118903","That doesn't necessarily mean that in a world with no racial discrimination, present or past, 12 of the top 100 candidates would be black.","train"
"83614","Replace George Will's column with weekly photo of him being punched in the nose.","train"
"123303","They think the big boys knew the risks but believed that if LTCM came to grief its creditors would be protected from loss by the government.","train"
"70560","Some arrangement in my head, I suppose.","dev"
"16202","It did work for Washington, D.C., Mayor Marion Barry, a self-professed sex addict who rehabilitated himself politically after a drug conviction by declaring his powerlessness over drugs and sex, repenting, and entering a program.","train"
"23501","We won't be making extravagant claims for the Internet anymore, but will accept that it's just a tool--sometimes extremely useful, sometimes not.","train"
"118038","The general staff, for instance, has essentially forbidden Russia from talking to NATO.","train"
"64407","But they won't be able to say they weren't helped with their math homework by the very best.","train"
"66571","One problem, among many, is that most people's living rooms aren't Carnegie Hall; as a result, the music just sounds muddy.","train"
"102923","The movie doesn't come to much, though.","dev"
"78111","In our conversation, he spoke very forcefully against the special prosecutor (now independent counsel) statute.","train"
"60250","The key ingredient seems to be averageness.","train"
"63735","The new rights are nice enough","dev"
"70902","In preparation for our trip, I spent months studying Italian soccer on television.","train"
"51405","But it turns out that to buy $1 of dividends costs you $72 (among Dow Jones industrial average stocks).","train"
"128338","In any case, if I had actually been interested in buying the print, with the help of the Web, I would have been in a far better position to negotiate a favorable price.","train"
"11966","Also, studies showed that, at the lower, pasteurization doses, radiation does not degrade nutrients.","train"
"52238","However, they should not be punished without due process in the name of 'national security' or 'protection of citizens' lives.","train"
"22834","Though Wilson was unmarried, dating another woman so soon after his wife's death seemed vaguely scandalous in 1915, especially because, as Starling discreetly put it, Wilson was afraid another woman--a Mrs. Peck, whom the President had known years before--would make trouble if an engagement were announced.","train"
"139082","I obeyed, but nothing  I was still sleepless.","train"
"91145","Just as index-fund investing defeats this purpose, so too does trading based on anything other than an evaluation of a company's underlying prospects for the future.","train"
"38389","They responded by pushing economic regulation from the state to the federal level.","train"
"94529","4) If resemblance to Jesus were the only issue, why didn't Falwell say the Antichrist must be a carpenter?","train"
"51391","How much further could the ball have gone?","train"
"111429","Time warned of a future of supercanes, hypercanes, and megastorms that would make Floyd look like a spring shower.","train"
"66712","So Edgar Jr. will fail in Hollywood, but when he does, it won't be the failure of a romantic.","train"
"107468","You have to walk through it).","dev"
"34389","In 1897 he was in Moscow, staying at the Great Moscow Hotel, when he began to cough blood profusely.","train"
"15596","The Di news continues as both mags chronicle the life and final drunken hours of Di driver Henri Paul.","train"
"43311","His viewing procedures are quite advanced.","train"
"141993","Programmers are furiously debugging old software, so we're likely to avoid catastrophic shutdowns of electrical grids, banks, air-traffic computers, medical equipment, and the like.","train"
"110176","Today, such a book--not that Wachtler has written one--would be greeted with a shrug.","train"
"37660","In other words, the paper exhibited the all-too-typical journalistic tic of exposing potential conflicts of interest involving politicians while ignoring those involving journalists.","dev"
"143374","Didn't anyone remind them that Dole had already reserved the spectrum sale to help pay for his tax-cut plan?","train"
"145478","There are those who argue passionately that life originated with a single replicated molecule.","train"
"22973","John McCain because he has become McCain's friend.","train"
"37555","It is hard to understand how Grisham pulls this off.","train"
"122314","True--but I fully grant that importance.","train"
"144692","Or Caltech on Top (Until We Fiddle With Rules Again).","train"
"67150","IOC President Juan Antonio Samaranch, who was questioned by a congressional committee, said the IOC had solved the corruption problems.","train"
"30371","And so when I gather up my soil samples and Ms.","train"
"43679","on Late Edition , citing the Serb surrender to the Dayton peace conference as an example.","train"
"146063","(It's not housebroken, and it's full-grown.)","train"
"68195","Suppose, he says, that someone was willing to lend you a trillion dollars to invest as you like.","train"
"101004","There can be no specified time after which you know if you've found the right partner.","train"
"96892","The Nike and Reebok logos are now officially declared badges of shame.","train"
"111441","Republicans should counter with logical, informative statements that point out the costs involved in litigation.","train"
"118332","They report the makeup artist took another man on a multimillion-dollar, Oprah-hosted cruise.","train"
"125593"," 1) It' a product of classic Hollywood opportunism, cashing in on widepread cynicism about presidential ethics.","train"
"21751","This is an assumption about demand.","train"
"68770","Adam Michnik was arrested in a demonstration in Warsaw in February of 1968, went on to become the leading theorist of the Solidarity protest movement of the 1980s, and survived to take up a role as middle-aged statesman in the Polish political world that succeeded the collapse of communism in 1989.","train"
"117159","That teaching, done right, requires all of a teacher's emotional and intellectual resources; that we accord teachers neither the respect nor the pay they need to function well in their jobs; that few public school teachers come close to the ideal or leave the students with anything like what they need to get by--all this seems like a good argument for better pay scales and reform in the educational system that produces teachers.","train"
"117242","We do this not out of philanthropy but out of enlightened self-interest.","train"
"50321","In the New York Times Book Review , Daphne Merkin calls Allegra Goodman's Kaaterskill Falls a throwback to a time before fiction turned graphic and interior and hot to the touch.","train"
"84282","Publishers regularly write bonuses into contracts to factor in the possibility that a book will makes the Times list.","train"
"972","(I missed her in last year's Stepmom --my raccoon had hepatitis.)","train"
"110963","As in the regular world, the easier it is for Joe Consumer to track down an illegal distributor, the easier it is for cops to do the same.","train"
"63648","During World War I, as he conveyed vegetables to the troops quartered nearby and refused to leave Giverny as the German line advanced, Monet's panels took on some of the dark mood of war.","train"
"116141","Charles Isherwood in Daily Variety : [M]akes a startling case for the reexamination of this landmark play ...","train"
"89876","The Newsweek cover story reveals the gender-specific coaching strategy of the U.S. women's team.","dev"
"65042","Storr makes large claims for these paintings, seeing them as the first successful attempt to systematize the 'allover' painting invented by Pollock and Rothko.","train"
"15263","When I first saw the OXO kettle, I resisted it.","dev"
"53411","Critics just don't matter as much as they used to, and Maslin--though she's still at the top of the heap, influence-wise--is no exception.","train"
"132031","So if we really want to pull every possible moral out of our story, we should think about the other people whose interests are at stake when you decide to buy a house.","train"
"22207","There was only one slip-up last week, when Rubin referred to them as our position.","train"
"69664","To succeed, a propaganda campaign need not convince its audience; it need merely suck the oxygen out of the lungs of its foes.","train"
"55082","And you have to keep experimenting with alterations and examining the results as external conditions change over time.","train"
"11078","Since nobody thinks we are overstating employment growth, he must believe that the official statistics understate true output growth by exactly the same amount.","dev"
"108666","Shareholder value, which is shorthand for executives' obsession with their companies' stock prices, has become the prism through which most of corporate America now sees business.","train"
"56419","After a Lewinsky-caused hiatus from health covers, Newsweek returns to its favorite subject.","train"
"21128","Taliban leaders declared a holy war against the various warlords who carved up Afghanistan, and preached the role of strict Islamic rules as a unifying force.","train"
"97479","He felt a bond with us as fellow writers.","train"
"128812","Office of Special Investigations--continue the honorable policy of replacing lawless revenge with legitimate justice.","train"
"130734","Maybe he is a feel-good optimist or maybe the answers are really simpler than our unnecessarily complex world would like to believe, but either way, the Dalai Lama is one of the few people in the world whom I can legitimately not feel cynical about.","train"
"65114","There will be no Revenge of the Nebbishes , no nebbish liberation.","train"
"88742","to the credible evolution of what's really become of me.","train"
"24128","Pecker is a breezy, agreeable picture--a charmer, thumbs-up, three stars--but there's something disappointing about a John Waters film that's so evenhanded and all-embracing, even if its sunniness is ironic.","train"
"40820","It is a play with clear imperfections, such as an excessively shrill third act.","train"
"144439","Besides, complains New York 's Mark Stevens, there are more dresses on display than paintings.","train"
"69161","If Chernomyrdin succeeds in convincing Milosevic to accept enough of NATO's demands to guarantee some sort of deal, he will go down in domestic political history as the man who sold out Serbia.","train"
"21374","Flustered but suffused with good-natured liberal heartiness, Levy initiates a series of father-son talks that are among the most excruciating ever filmed.","train"
"114394","President Clinton welcomed Yasser Arafat to the White House and criticized Israel for expanding Jewish housing in East Jerusalem.","train"
"102946","An article explains that Al Gore enlisted for the Vietnam War out of fealty to his father and distaste for draft  Gore deplored the inequity of the rich not having to serve.","dev"
"114870","John points out that by 1828, only 36 years after Congress passed the Post Office Act of 1792, the American postal system had almost twice as many offices as the postal system in Great Britain and over five times as many offices as the postal system in France.","train"
"31031","Germany celebrated the 10 th anniversary of the fall of the Berlin Wall.","train"
"131738","And so a comedian's success creates his failure.","train"
"9085","Only Billy has a reputation as a straight arrow.","dev"
"110011","I am ready to redeem him!","train"
"33650","That means, in turn, that it's hard to figure out whether a company will be profitable next year, let alone whether its stock price is going to double.","train"
"20646","Keyes : Shouldn't have government or other bureaucracies dictating to people.","dev"
"98162","Besides the CBS suit, it won $1,700 plus legal fees from USA Today after the newspaper reprinted the I Have a Dream speech without permission.","train"
"21982","We would have relevant professionals--scientists, accountants, engineers, forensic specialists--decide all criminal cases.","train"
"4546","The movie reveals what such a society could be like and what a horror it would be.","train"
"98299","Wealth would indeed be moved around, some people enriched, and others would be financial losers.","train"
"11074","But anyway, that is all beside the point.","train"
"110388","Pro-choicers point out that these close-up images literally cut the fetus's context--the woman--out of the picture.","dev"
"102983","If he were someone who was an assistant, with an ailing mother to support, well, it would be impossible.","dev"
"120876","Nor does Big Blue exercise the kind of financial or cultural power that Morgan once did.","train"
"52444"," while pointing to a chart.","train"
"45549","He was evading a question about Universal's troubled  Pig in the City . He's under oath.","train"
"65932","There is little doubt about the pro-choice media's unquestioning acceptance of the faulty pro-choice statistics.","train"
"21414","( Post defectors include Celestine Bohlen, Gwen Ifill, Julia Preston, Michael Specter, Patrick Tyler, Patti Cohen, and David Richards--who defected back.","train"
"95359","If you go, don't forget to buy the illuminating book by its curator, Valerie Steele.","train"
"119819","Schor's right--it is depressing when people get into the grip of an all-engulfing need to establish their identity by buying stuff, especially if it's stuff they can't afford.","train"
"114651","(The only editing Slate has done to the pieces is a quick spell check.)","dev"
"77094","Thurmond is so old that it's considered bad form to criticize his sorry record or dredge up his racist past.","train"
"24750","Those children who are struggling, and hence more likely to burden their parents (say, by returning to live with them), get extra help in the hope that they (the children) will become self-sufficient.","train"
"52566","In the spirit of the ongoing pile-on on journalists, I have to argue that journalists are to blame for rock pomposity.","train"
"132139","But reporters don't need artful seducers like Davis to make news.","train"
"101474","80 HK for a super-value meal and $6 HK for each Snoopy toy McDonald's sells.","train"
"108150","It's redeploying assets to boost the stock price.","train"
"89138","Reporters rely on neighbors to flesh out the characters of killers, but what, really, do neighbors know?","train"
"59620","Tamara Jenkins, the writer and first-time director, has an eye for absurd juxtapositions that was obviously sharpened by the pain of her nomadic upbringing.","train"
"144430","An interview with Unabomber Ted Kaczynski finds him good-humored and sincere.","train"
"101822","Hundreds of civilians have died and at least 160,000 have fled the breakaway republic since Russia began military operations there in the wake of Moscow terrorist bombings.","train"
"22325","So maybe the questions he proliferates here (here, unlike in his books, he questions the notion of a surgical strike, and here he wonders, Who has told us that it is OK to kill women and children?","train"
"139805","The Majic Bus brought Brinkley minor fame.","train"
"104760","While it makes no sense to worry that you are living well at your grandchildren's expense, you might legitimately worry that someone else is living well at your grandchildren's expense.","train"
"66468","As a result of your conversation with her and subsequent reports that showed that she had tried to enlist the help of someone else in her lie that the President sexually harassed her, you now do not believe that what she claimed happened really happened.","train"
"132752","The editors, for their part, arrange to have them all written just in case I do.","dev"
"81155","That is, we're paralyzed by the repeated idea that his election is inevitable.","train"
"61435","European national leaders know they've got to tackle their deficits, but none of them wants the heat for cutting featherbedding or generous social-payment systems.","train"
"133404","They need more openness, not less.","train"
"46537","What Murray likes about the idea is that it would finally discharge society's obligation to members of the underclass.","train"
"31762","In the old days, nobody paid much attention, and the artists on NEA panels were free to make meritorious decisions.","train"
"116326","You can have a park in your backyard (as I do) and still make it to work in 15 minutes (if you keep a sharp eye out for the potholes).","train"
"27688","Even this was  Lentauw and Yamasami, Zulu tribesmen, entered the marathon because they happened to be in St. Louis as part of an exhibit about the Boer war.","train"
"69639","We learn, for example, that on his field trips with Lady Gregory, Yeats had difficulty understanding the thick Irish accent of the peasants.","train"
"125337","I maintained throughout the Reagan years that appearances was a dodge for accusers and malefactors alike.","train"
"21923","The next year, he was expelled from Rand as a security risk after local police caught him engaging in a lewd act in a public men's room near Muscle Beach.","dev"
"62260","Most societies prohibit adultery--sex between a married person and someone other than his or her spouse--at least, formally.","train"
"73460","Messages about alcohol don't come out the way you say them when they're broadcast, he replied.","train"
"92343","After all, what is Social Security but a job benefit?","dev"
"56156","But even then, the Thernstroms equivocate.","train"
"73751","The key question may be not what Hillary knew but when she knew it.","dev"
"24556","But in setting up a world-vs.","train"
"9290","In that sense, the stock market boom is founded firmly on the steadier achievements to which Kazin refers.","train"
"120967","ran toward us rather slowly, like people finishing their run.","dev"
"13946","During the Asia, Russia, and Brazil crises, Rubin constructed bailout deals that benefited outside creditors above all.","train"
"122255","News zooms in) for their Kenneth Starr cover stories.","train"
"24624","He's vulnerable  You don't want his sewn-on suit to get wrinkled, because fine tailoring appears to be all this man has.","dev"
"42905","Adequately warned, why do people persist in sucking cancer-causing tars into their lungs?","train"
"14759","I am not an intolerant person, having grown up in New York City, where one man's ceiling is another man's floor.","train"
"142402","I should also say that while I love the idea that the universe is nothing but a mathematical model of itself, I've never met anyone else who found the idea of software without hardware even remotely plausible.","train"
"29226","While she said that this violated the unwritten code against taking more than two candidates in the race seriously at the same time, she noted that since McCain wasn't running in Iowa, Forbes would be his surrogate as not Bush.","dev"
"125111","Its findings have armed Francis Collins in his crusade against genetic redlining.","train"
